timestamp,node_id,fcnt,sf,toa_teorico_ms,rssi,snr,delta_t_ms,observation
2026-05-28T15:01:08.575637089+00:00,1,106,10,616.448,-15,11.0,26589.3,normal
2026-05-28T15:01:18.342806623+00:00,4,88,10,616.448,-29,9.25,9767.2,normal
2026-05-28T15:01:38.878762323+00:00,1,107,10,616.448,-11,8.75,20536.0,normal
2026-05-28T15:01:54.671101033+00:00,4,89,10,616.448,-27,12.0,15792.3,normal
2026-05-28T15:02:09.206981177+00:00,1,108,10,616.448,-11,11.75,14535.9,normal
2026-05-28T15:02:31.008562247+00:00,4,90,10,616.448,-27,10.75,21801.6,normal
2026-05-28T15:02:39.539066352+00:00,1,109,10,616.448,-11,10.25,8530.5,normal
2026-05-28T15:03:07.438879984+00:00,4,91,10,616.448,-23,11.0,27899.8,normal
2026-05-28T15:03:09.855833045+00:00,1,110,10,616.448,-12,9.25,2417.0,potencial_colisao
2026-05-28T15:03:40.184360558+00:00,1,111,10,616.448,-11,14.25,30328.5,normal
2026-05-28T15:03:43.639744802+00:00,4,92,10,616.448,-27,11.0,3455.4,normal
2026-05-28T15:04:10.515018512+00:00,1,112,10,616.448,-12,10.5,26875.3,normal
2026-05-28T15:04:19.972730806+00:00,4,93,10,616.448,-28,12.5,9457.7,normal
2026-05-28T15:04:40.853202267+00:00,1,113,10,616.448,-12,14.25,20880.5,normal
2026-05-28T15:04:56.310270575+00:00,4,94,10,616.448,-25,8.0,15457.1,normal
2026-05-28T15:05:11.189670150+00:00,1,114,10,616.448,-15,11.0,14879.4,normal
2026-05-28T15:05:32.643594482+00:00,4,95,10,616.448,-24,7.0,21453.9,normal
2026-05-28T15:05:41.514183094+00:00,1,115,10,616.448,-9,9.0,8870.6,normal
2026-05-28T15:06:08.966559430+00:00,4,96,10,616.448,-27,12.75,27452.4,normal
2026-05-28T15:06:11.851591283+00:00,1,116,10,616.448,-12,9.0,2885.0,potencial_colisao
2026-05-28T15:06:42.177703372+00:00,1,117,10,616.448,-11,13.75,30326.1,normal
2026-05-28T15:06:45.316324571+00:00,4,97,10,616.448,-20,10.75,3138.6,normal
2026-05-28T15:07:12.510813090+00:00,1,118,10,616.448,-13,13.75,27194.5,normal
2026-05-28T15:07:21.642997015+00:00,4,98,10,616.448,-29,13.0,9132.2,normal
2026-05-28T15:07:42.883753527+00:00,1,119,10,616.448,-11,9.25,21240.8,normal
2026-05-28T15:07:57.964859505+00:00,4,99,10,616.448,-21,12.0,15081.1,normal
2026-05-28T15:08:13.179590261+00:00,1,120,10,616.448,-15,10.25,15214.7,normal
2026-05-28T15:08:34.290253882+00:00,4,100,10,616.448,-29,10.25,21110.7,normal
2026-05-28T15:08:43.512337357+00:00,1,121,10,616.448,-11,14.5,9222.1,normal
2026-05-28T15:09:10.631930358+00:00,4,101,10,616.448,-28,12.5,27119.6,normal
2026-05-28T15:09:13.840606062+00:00,1,122,10,616.448,-11,11.5,3208.7,normal
2026-05-28T15:09:44.175441864+00:00,1,123,10,616.448,-9,9.0,30334.8,normal
2026-05-28T15:09:46.953733945+00:00,4,102,10,616.448,-30,11.75,2778.3,potencial_colisao
2026-05-28T15:10:14.512172060+00:00,1,124,10,616.448,-15,11.75,27558.4,normal
2026-05-28T15:10:23.283910196+00:00,4,103,10,616.448,-22,11.25,8771.7,normal
2026-05-28T15:10:44.842919482+00:00,1,125,10,616.448,-12,8.75,21559.0,normal
2026-05-28T15:10:59.619579211+00:00,4,104,10,616.448,-27,7.25,14776.7,normal
2026-05-28T15:11:15.176319328+00:00,1,126,10,616.448,-11,8.5,15556.7,normal
2026-05-28T15:11:35.951703732+00:00,4,105,10,616.448,-26,13.0,20775.4,normal
2026-05-28T15:11:45.505018859+00:00,1,127,10,616.448,-11,9.0,9553.3,normal
2026-05-28T15:12:12.286250749+00:00,4,106,10,616.448,-27,7.75,26781.2,normal
2026-05-28T15:12:15.838908582+00:00,1,128,10,616.448,-13,10.5,3552.7,normal
2026-05-28T15:12:46.169881184+00:00,1,129,10,616.448,-11,10.75,30331.0,normal
2026-05-28T15:12:48.649909188+00:00,4,107,10,616.448,-23,8.0,2480.0,potencial_colisao
2026-05-28T15:13:16.527454429+00:00,1,130,10,616.448,-13,11.25,27877.5,normal
2026-05-28T15:13:24.968720916+00:00,4,108,10,616.448,-25,8.25,8441.3,normal
2026-05-28T15:13:46.851678128+00:00,1,131,10,616.448,-11,9.0,21883.0,normal
2026-05-28T15:14:01.291216477+00:00,4,109,10,616.448,-26,13.0,14439.5,normal
2026-05-28T15:14:17.181019484+00:00,1,132,10,616.448,-15,9.5,15889.8,normal
2026-05-28T15:14:37.624435739+00:00,4,110,10,616.448,-27,7.5,20443.4,normal
2026-05-28T15:14:47.516156563+00:00,1,133,10,616.448,-10,9.0,9891.7,normal
