timestamp,node_id,session_id,f_cnt,collisions_detected
2026-06-10T06:11:53.270336043+00:00,1,1,940,1
2026-06-10T06:14:41.040951147+00:00,3,1,891,1
2026-06-10T06:15:11.511654557+00:00,4,1,865,1
2026-06-10T06:16:13.633153795+00:00,2,1,927,1
2026-06-10T06:17:11.593452290+00:00,2,1,931,1
2026-06-10T06:17:43.290506449+00:00,1,1,965,1
2026-06-10T06:18:39.279859514+00:00,1,1,969,1
2026-06-10T06:22:56.547949051+00:00,4,1,895,1
2026-06-10T06:23:27.560231739+00:00,4,1,897,1
2026-06-10T06:23:43.114336198+00:00,2,1,958,1
2026-06-10T06:24:26.601538885+00:00,2,1,961,1
2026-06-10T06:24:57.292564206+00:00,1,1,996,1
2026-06-10T06:25:25.297554910+00:00,1,1,998,1
2026-06-10T06:30:43.622500867+00:00,2,1,987,1
2026-06-10T06:31:12.600426003+00:00,4,1,927,1
2026-06-10T06:31:29.284346645+00:00,1,1,1024,1
2026-06-10T06:31:41.614857824+00:00,2,1,991,1
2026-06-10T06:32:14.604004528+00:00,4,1,931,1
2026-06-10T06:38:56.625495842+00:00,2,1,1021,1
2026-06-10T06:39:13.127400349+00:00,4,1,958,2
2026-06-10T06:45:43.305338599+00:00,1,1,1085,1
2026-06-10T06:46:11.628168922+00:00,2,1,1051,1
2026-06-10T06:46:42.666419855+00:00,4,1,987,1
2026-06-10T06:46:56.066576175+00:00,3,1,1020,1
2026-06-10T06:52:29.312638969+00:00,1,1,1114,1
2026-06-10T06:53:25.314459213+00:00,1,1,1118,1
2026-06-10T06:53:26.633831049+00:00,2,1,1081,1
2026-06-10T06:53:55.632236999+00:00,2,1,1083,1
2026-06-10T06:54:27.694382634+00:00,4,1,1017,2
2026-06-10T06:59:15.318722644+00:00,1,1,1143,1
2026-06-10T07:00:39.323066128+00:00,1,1,1149,1
2026-06-10T07:00:41.641105149+00:00,2,1,1111,1
2026-06-10T07:01:41.712141288+00:00,4,1,1045,1
2026-06-10T07:02:12.712259608+00:00,4,1,1047,1
2026-06-10T07:06:01.329750561+00:00,1,1,1172,1
2026-06-10T07:07:53.337067368+00:00,1,1,1180,1
2026-06-10T07:07:56.648202050+00:00,2,1,1141,1
2026-06-10T07:09:11.257487672+00:00,4,1,1074,1
2026-06-10T07:09:57.749888804+00:00,4,1,1077,1
2026-06-10T07:12:47.337489429+00:00,1,1,1201,1
2026-06-10T07:15:07.329573841+00:00,1,1,1211,1
2026-06-10T07:15:11.650453139+00:00,2,1,1171,1
2026-06-10T07:16:40.778033835+00:00,4,1,1103,1
2026-06-10T07:19:33.341095473+00:00,1,1,1230,1
2026-06-10T07:22:21.452960246+00:00,1,1,1242,1
2026-06-10T07:22:26.657559469+00:00,2,1,1201,1
2026-06-10T07:24:10.319396816+00:00,4,1,1132,1
2026-06-10T07:26:19.346559417+00:00,1,1,1259,1
2026-06-10T07:29:11.259041312+00:00,3,1,1189,1
2026-06-10T07:29:35.347698919+00:00,1,1,1273,1
2026-06-10T07:29:41.646357315+00:00,2,1,1231,1
