Time (s);USB Avg Current (mA);;;;;Tempo norm (s);Corrente pico (mA)
1841,3022;29,499;;;;;;
1841,3024;28,725;;;;;;
1841,3026;29,838;;;;;;
1841,3028;28,772;;;;;;
1841,303;28,77;;;;;;
1841,3032;29,56;;;;;;
1841,3034;28,73;;;;;;
1841,3036;29,853;;;;;;
1841,3038;28,772;;;;;;
1841,304;28,594;;;;;;
1841,3042;29,513;;;;;;
1841,3044;28,656;;;;;;
1841,3046;29,802;;;;;;
1841,3048;28,635;;;;;;
1841,305;28,8;;;;;;
1841,3052;29,554;;;;;;
1841,3054;28,676;;;;;;
1841,3056;29,794;;;;;;
1841,3058;28,768;;;;;;
1841,306;28,704;;;;;;
1841,3062;29,52;;;;;;
1841,3064;28,678;;;;;;
1841,3066;29,811;;;;;;
1841,3068;28,755;;;;;;
1841,307;28,743;;;;;;
1841,3072;29,496;;;;;;
1841,3074;28,701;;;;;;
1841,3076;29,775;;;;;;
1841,3078;28,761;;;;;;
1841,308;28,74;;;;;;
1841,3082;29,522;;;;;;
1841,3084;28,745;;;;;;
1841,3086;29,833;;;;;;
1841,3088;28,735;;;;;;
1841,309;28,656;;;;;;
1841,3092;29,492;;;;;;
1841,3094;28,701;;;;;;
1841,3096;29,813;;;;;;
1841,3098;28,736;;;;;;
1841,31;28,643;;;;;;
1841,3102;29,561;;;;;;
1841,3104;28,747;;;;;;
1841,3106;29,798;;;;;;
1841,3108;28,751;;;;;;
1841,311;28,641;;;;;;
1841,3112;29,525;;;;;;
1841,3114;28,636;;;;;;
1841,3116;29,872;;;;;;
1841,3118;28,662;;;;;;
1841,312;28,728;;;;;;
1841,3122;29,465;;;;;;
1841,3124;28,668;;;;;;
1841,3126;29,811;;;;;;
1841,3128;28,714;;;;;;
1841,313;28,583;;;;;;
1841,3132;29,612;;;;;;
1841,3134;28,686;;;;;;
1841,3136;29,831;;;;;;
1841,3138;28,771;;;;;;
1841,314;28,637;;;;;;
1841,3142;29,507;;;;;;
1841,3144;28,61;;;;;;
1841,3146;29,884;;;;;;
1841,3148;28,748;;;;;;
1841,315;28,734;;;;;;
1841,3152;29,548;;;;;;
1841,3154;28,677;;;;;;
1841,3156;29,84;;;;;;
1841,3158;28,69;;;;;;
1841,316;28,721;;;;;;
1841,3162;29,533;;;;;;
1841,3164;28,734;;;;;;
1841,3166;29,815;;;;;;
1841,3168;28,705;;;;;;
1841,317;28,726;;;;;;
1841,3172;29,543;;;;;;
1841,3174;28,659;;;;;;
1841,3176;29,886;;;;;;
1841,3178;28,751;;;;;;
1841,318;28,677;;;;;;
1841,3182;29,567;;;;;;
1841,3184;28,741;;;;;;
1841,3186;29,8;;;;;;
1841,3188;28,702;;;;;;
1841,319;28,72;;;;;;
1841,3192;29,607;;;;;;
1841,3194;28,683;;;;;;
1841,3196;29,849;;;;;;
1841,3198;28,77;;;;;;
1841,32;28,668;;;;;;
1841,3202;29,458;;;;;;
1841,3204;28,671;;;;;;
1841,3206;29,824;;;;;;
1841,3208;28,659;;;;;;
1841,321;28,639;;;;;;
1841,3212;29,574;;;;;;
1841,3214;28,66;;;;;;
1841,3216;29,862;;;;;;
1841,3218;28,68;;;;;;
1841,322;28,654;;;;;;
1841,3222;29,549;;;;;;
1841,3224;28,656;;;;;;
1841,3226;29,914;;;;;;
1841,3228;28,686;;;;;;
1841,323;28,701;;;;;;
1841,3232;29,551;;;;;;
1841,3234;28,746;;;;;;
1841,3236;29,838;;;;;;
1841,3238;28,725;;;;;;
1841,324;28,74;;;;;;
1841,3242;29,527;;;;;;
1841,3244;28,608;;;;;;
1841,3246;29,896;;;;;;
1841,3248;28,664;;;;;;
1841,325;28,766;;;;;;
1841,3252;29,538;;;;;;
1841,3254;28,576;;;;;;
1841,3256;29,92;;;;;;
1841,3258;28,653;;;;;;
1841,326;28,684;;;;;;
1841,3262;29,512;;;;;;
1841,3264;28,728;;;;;;
1841,3266;29,864;;;;;;
1841,3268;28,713;;;;;;
1841,327;28,641;;;;;;
1841,3272;29,546;;;;;;
1841,3274;28,633;;;;;;
1841,3276;29,779;;;;;;
1841,3278;28,679;;;;;;
1841,328;28,728;;;;;;
1841,3282;28,736;;;;;;
1841,3284;29,872;;;;;;
1841,3286;28,666;;;;;;
1841,3288;28,671;;;;;;
1841,329;29,491;;;;;;
1841,3292;28,698;;;;;;
1841,3294;29,859;;;;;;
1841,3296;28,663;;;;;;
1841,3298;28,685;;;;;;
1841,33;29,588;;;;;;
1841,3302;28,686;;;;;;
1841,3304;29,856;;;;;;
1841,3306;28,723;;;;;;
1841,3308;28,732;;;;;;
1841,331;29,567;;;;;;
1841,3312;28,749;;;;;;
1841,3314;29,815;;;;;;
1841,3316;28,798;;;;;;
1841,3318;28,621;;;;;;
1841,332;29,545;;;;;;
1841,3322;28,658;;;;;;
1841,3324;29,833;;;;;;
1841,3326;28,769;;;;;;
1841,3328;28,719;;;;;;
1841,333;29,528;;;;;;
1841,3332;28,718;;;;;;
1841,3334;29,82;;;;;;
1841,3336;28,761;;;;;;
1841,3338;28,716;;;;;;
1841,334;29,48;;;;;;
1841,3342;28,656;;;;;;
1841,3344;29,827;;;;;;
1841,3346;28,755;;;;;;
1841,3348;28,593;;;;;;
1841,335;29,564;;;;;;
1841,3352;28,641;;;;;;
1841,3354;29,844;;;;;;
1841,3356;28,618;;;;;;
1841,3358;28,746;;;;;;
1841,336;29,507;;;;;;
1841,3362;28,649;;;;;;
1841,3364;29,842;;;;;;
1841,3366;28,623;;;;;;
1841,3368;28,635;;;;;;
1841,337;29,557;;;;;;
1841,3372;28,61;;;;;;
1841,3374;29,802;;;;;;
1841,3376;28,668;;;;;;
1841,3378;28,606;;;;;;
1841,338;29,539;;;;;;
1841,3382;28,709;;;;;;
1841,3384;29,856;;;;;;
1841,3386;28,633;;;;;;
1841,3388;28,68;;;;;;
1841,339;29,484;;;;;;
1841,3392;28,689;;;;;;
1841,3394;29,815;;;;;;
1841,3396;28,693;;;;;;
1841,3398;28,686;;;;;;
1841,34;29,585;;;;;;
1841,3402;28,743;;;;;;
1841,3404;29,861;;;;;;
1841,3406;28,735;;;;;;
1841,3408;28,721;;;;;;
1841,341;29,502;;;;;;
1841,3412;28,712;;;;;;
1841,3414;29,823;;;;;;
1841,3416;28,732;;;;;;
1841,3418;28,622;;;;;;
1841,342;29,562;;;;;;
1841,3422;28,659;;;;;;
1841,3424;29,829;;;;;;
1841,3426;28,614;;;;;;
1841,3428;28,693;;;;;;
1841,343;29,507;;;;;;
1841,3432;28,685;;;;;;
1841,3434;29,88;;;;;;
1841,3436;28,619;;;;;;
1841,3438;28,644;;;;;;
1841,344;29,506;;;;;;
1841,3442;28,634;;;;;;
1841,3444;29,823;;;;;;
1841,3446;28,715;;;;;;
1841,3448;28,655;;;;;;
1841,345;29,474;;;;;;
1841,3452;28,682;;;;;;
1841,3454;29,771;;;;;;
1841,3456;28,684;;;;;;
1841,3458;28,697;;;;;;
1841,346;29,471;;;;;;
1841,3462;28,626;;;;;;
1841,3464;29,829;;;;;;
1841,3466;28,703;;;;;;
1841,3468;28,572;;;;;;
1841,347;29,538;;;;;;
1841,3472;28,535;;;;;;
1841,3474;29,855;;;;;;
1841,3476;28,656;;;;;;
1841,3478;28,637;;;;;;
1841,348;29,511;;;;;;
1841,3482;28,646;;;;;;
1841,3484;29,801;;;;;;
1841,3486;28,679;;;;;;
1841,3488;28,637;;;;;;
1841,349;29,487;;;;;;
1841,3492;28,59;;;;;;
1841,3494;29,802;;;;;;
1841,3496;28,653;;;;;;
1841,3498;28,66;;;;;;
1841,35;29,412;;;;;;
1841,3502;28,717;;;;;;
1841,3504;29,843;;;;;;
1841,3506;28,687;;;;;;
1841,3508;28,714;;;;;;
1841,351;29,427;;;;;;
1841,3512;28,711;;;;;;
1841,3514;29,891;;;;;;
1841,3516;28,723;;;;;;
1841,3518;28,727;;;;;;
1841,352;29,471;;;;;;
1841,3522;28,626;;;;;;
1841,3524;29,858;;;;;;
1841,3526;28,68;;;;;;
1841,3528;28,645;;;;;;
1841,353;29,456;;;;;;
1841,3532;28,533;;;;;;
1841,3534;29,907;;;;;;
1841,3536;28,746;;;;;;
1841,3538;28,716;;;;;;
1841,354;29,417;;;;;;
1841,3542;28,696;;;;;;
1841,3544;29,907;;;;;;
1841,3546;28,743;;;;;;
1841,3548;28,67;;;;;;
1841,355;29,446;;;;;;
1841,3552;28,632;;;;;;
1841,3554;29,868;;;;;;
1841,3556;28,595;;;;;;
1841,3558;28,662;;;;;;
1841,356;29,468;;;;;;
1841,3562;28,641;;;;;;
1841,3564;29,82;;;;;;
1841,3566;28,679;;;;;;
1841,3568;28,736;;;;;;
1841,357;29,307;;;;;;
1841,3572;28,725;;;;;;
1841,3574;29,824;;;;;;
1841,3576;28,752;;;;;;
1841,3578;28,749;;;;;;
1841,358;29,277;;;;;;
1841,3582;28,719;;;;;;
1841,3584;29,867;;;;;;
1841,3586;28,631;;;;;;
1841,3588;28,806;;;;;;
1841,359;29,3;;;;;;
1841,3592;28,712;;;;;;
1841,3594;29,871;;;;;;
1841,3596;28,742;;;;;;
1841,3598;28,808;;;;;;
1841,36;29,285;;;;;;
1841,3602;28,689;;;;;;
1841,3604;29,906;;;;;;
1841,3606;28,663;;;;;;
1841,3608;28,791;;;;;;
1841,361;29,265;;;;;;
1841,3612;28,662;;;;;;
1841,3614;29,877;;;;;;
1841,3616;28,69;;;;;;
1841,3618;28,81;;;;;;
1841,362;29,216;;;;;;
1841,3622;28,761;;;;;;
1841,3624;29,882;;;;;;
1841,3626;28,754;;;;;;
1841,3628;28,788;;;;;;
1841,363;29,173;;;;;;
1841,3632;28,688;;;;;;
1841,3634;29,855;;;;;;
1841,3636;28,702;;;;;;
1841,3638;28,785;;;;;;
1841,364;29,245;;;;;;
1841,3642;28,724;;;;;;
1841,3644;29,83;;;;;;
1841,3646;28,753;;;;;;
1841,3648;28,825;;;;;;
1841,365;29,26;;;;;;
1841,3652;28,686;;;;;;
1841,3654;29,865;;;;;;
1841,3656;28,693;;;;;;
1841,3658;28,834;;;;;;
1841,366;29,22;;;;;;
1841,3662;28,638;;;;;;
1841,3664;29,867;;;;;;
1841,3666;28,65;;;;;;
1841,3668;28,804;;;;;;
1841,367;29,2;;;;;;
1841,3672;28,641;;;;;;
1841,3674;29,889;;;;;;
1841,3676;28,699;;;;;;
1841,3678;28,91;;;;;;
1841,368;29,239;;;;;;
1841,3682;28,67;;;;;;
1841,3684;29,859;;;;;;
1841,3686;28,703;;;;;;
1841,3688;28,864;;;;;;
1841,369;29,128;;;;;;
1841,3692;28,658;;;;;;
1841,3694;29,87;;;;;;
1841,3696;28,724;;;;;;
1841,3698;28,863;;;;;;
1841,37;29,116;;;;;;
1841,3702;28,716;;;;;;
1841,3704;29,874;;;;;;
1841,3706;28,798;;;;;;
1841,3708;28,925;;;;;;
1841,371;29,191;;;;;;
1841,3712;28,696;;;;;;
1841,3714;29,856;;;;;;
1841,3716;28,8;;;;;;
1841,3718;28,993;;;;;;
1841,372;29,152;;;;;;
1841,3722;28,664;;;;;;
1841,3724;29,825;;;;;;
1841,3726;28,684;;;;;;
1841,3728;28,921;;;;;;
1841,373;29,098;;;;;;
1841,3732;28,588;;;;;;
1841,3734;29,97;;;;;;
1841,3736;28,749;;;;;;
1841,3738;29,019;;;;;;
1841,374;29,044;;;;;;
1841,3742;28,689;;;;;;
1841,3744;29,865;;;;;;
1841,3746;28,665;;;;;;
1841,3748;28,987;;;;;;
1841,375;29,061;;;;;;
1841,3752;28,689;;;;;;
1841,3754;29,877;;;;;;
1841,3756;28,809;;;;;;
1841,3758;29,017;;;;;;
1841,376;29,109;;;;;;
1841,3762;28,685;;;;;;
1841,3764;29,895;;;;;;
1841,3766;28,665;;;;;;
1841,3768;29,107;;;;;;
1841,377;29,071;;;;;;
1841,3772;28,721;;;;;;
1841,3774;29,871;;;;;;
1841,3776;28,64;;;;;;
1841,3778;29,071;;;;;;
1841,378;29,071;;;;;;
1841,3782;28,736;;;;;;
1841,3784;29,886;;;;;;
1841,3786;28,766;;;;;;
1841,3788;29,096;;;;;;
1841,379;29,005;;;;;;
1841,3792;28,714;;;;;;
1841,3794;29,879;;;;;;
1841,3796;28,716;;;;;;
1841,3798;29,149;;;;;;
1841,38;29,019;;;;;;
1841,3802;28,758;;;;;;
1841,3804;29,888;;;;;;
1841,3806;28,635;;;;;;
1841,3808;29,11;;;;;;
1841,381;29,001;;;;;;
1841,3812;28,781;;;;;;
1841,3814;29,845;;;;;;
1841,3816;28,8;;;;;;
1841,3818;29,072;;;;;;
1841,382;28,963;;;;;;
1841,3822;28,725;;;;;;
1841,3824;29,92;;;;;;
1841,3826;28,742;;;;;;
1841,3828;29,167;;;;;;
1841,383;29,017;;;;;;
1841,3832;28,776;;;;;;
1841,3834;29,845;;;;;;
1841,3836;28,75;;;;;;
1841,3838;29,185;;;;;;
1841,384;29,059;;;;;;
1841,3842;28,702;;;;;;
1841,3844;29,89;;;;;;
1841,3846;28,707;;;;;;
1841,3848;29,028;;;;;;
1841,385;29,061;;;;;;
1841,3852;28,728;;;;;;
1841,3854;29,88;;;;;;
1841,3856;28,745;;;;;;
1841,3858;29,17;;;;;;
1841,386;28,985;;;;;;
1841,3862;28,667;;;;;;
1841,3864;29,809;;;;;;
1841,3866;28,674;;;;;;
1841,3868;29,18;;;;;;
1841,387;28,897;;;;;;
1841,3872;28,65;;;;;;
1841,3874;29,893;;;;;;
1841,3876;28,709;;;;;;
1841,3878;29,22;;;;;;
1841,388;28,923;;;;;;
1841,3882;28,626;;;;;;
1841,3884;29,924;;;;;;
1841,3886;28,722;;;;;;
1841,3888;29,242;;;;;;
1841,389;28,964;;;;;;
1841,3892;28,716;;;;;;
1841,3894;29,85;;;;;;
1841,3896;28,758;;;;;;
1841,3898;29,228;;;;;;
1841,39;28,957;;;;;;
1841,3902;28,664;;;;;;
1841,3904;29,902;;;;;;
1841,3906;28,746;;;;;;
1841,3908;29,22;;;;;;
1841,391;28,967;;;;;;
1841,3912;28,777;;;;;;
1841,3914;29,847;;;;;;
1841,3916;28,727;;;;;;
1841,3918;29,324;;;;;;
1841,392;28,915;;;;;;
1841,3922;28,686;;;;;;
1841,3924;29,895;;;;;;
1841,3926;28,693;;;;;;
1841,3928;29,266;;;;;;
1841,393;28,934;;;;;;
1841,3932;28,728;;;;;;
1841,3934;29,886;;;;;;
1841,3936;28,701;;;;;;
1841,3938;29,27;;;;;;
1841,394;28,903;;;;;;
1841,3942;28,758;;;;;;
1841,3944;29,846;;;;;;
1841,3946;28,667;;;;;;
1841,3948;29,265;;;;;;
1841,395;28,823;;;;;;
1841,3952;28,638;;;;;;
1841,3954;29,878;;;;;;
1841,3956;28,646;;;;;;
1841,3958;29,342;;;;;;
1841,396;28,845;;;;;;
1841,3962;28,717;;;;;;
1841,3964;29,818;;;;;;
1841,3966;28,696;;;;;;
1841,3968;29,304;;;;;;
1841,397;28,871;;;;;;
1841,3972;28,729;;;;;;
1841,3974;29,908;;;;;;
1841,3976;28,732;;;;;;
1841,3978;29,345;;;;;;
1841,398;28,884;;;;;;
1841,3982;28,729;;;;;;
1841,3984;29,835;;;;;;
1841,3986;28,72;;;;;;
1841,3988;29,398;;;;;;
1841,399;28,886;;;;;;
1841,3992;28,644;;;;;;
1841,3994;29,877;;;;;;
1841,3996;28,715;;;;;;
1841,3998;29,297;;;;;;
1841,4;28,821;;;;;;
1841,4002;28,737;;;;;;
1841,4004;29,919;;;;;;
1841,4006;28,716;;;;;;
1841,4008;29,364;;;;;;
1841,401;28,807;;;;;;
1841,4012;28,723;;;;;;
1841,4014;29,869;;;;;;
1841,4016;28,677;;;;;;
1841,4018;29,352;;;;;;
1841,402;28,751;;;;;;
1841,4022;28,656;;;;;;
1841,4024;29,816;;;;;;
1841,4026;28,693;;;;;;
1841,4028;29,314;;;;;;
1841,403;28,856;;;;;;
1841,4032;28,69;;;;;;
1841,4034;29,855;;;;;;
1841,4036;28,779;;;;;;
1841,4038;29,392;;;;;;
1841,404;28,856;;;;;;
1841,4042;28,759;;;;;;
1841,4044;29,883;;;;;;
1841,4046;28,731;;;;;;
1841,4048;29,43;;;;;;
1841,405;28,867;;;;;;
1841,4052;28,683;;;;;;
1841,4054;29,805;;;;;;
1841,4056;28,66;;;;;;
1841,4058;29,372;;;;;;
1841,406;28,772;;;;;;
1841,4062;28,746;;;;;;
1841,4064;29,835;;;;;;
1841,4066;28,7;;;;;;
1841,4068;29,423;;;;;;
1841,407;28,838;;;;;;
1841,4072;28,716;;;;;;
1841,4074;29,829;;;;;;
1841,4076;28,672;;;;;;
1841,4078;29,435;;;;;;
1841,408;28,776;;;;;;
1841,4082;28,639;;;;;;
1841,4084;29,865;;;;;;
1841,4086;28,77;;;;;;
1841,4088;29,39;;;;;;
1841,409;28,647;;;;;;
1841,4092;28,88;;;;;;
1841,4094;29,848;;;;;;
1841,4096;28,753;;;;;;
1841,4098;29,453;;;;;;
1841,41;28,816;;;;;;
1841,4102;28,706;;;;;;
1841,4104;29,838;;;;;;
1841,4106;28,61;;;;;;
1841,4108;29,437;;;;;;
1841,411;28,76;;;;;;
1841,4112;28,639;;;;;;
1841,4114;29,871;;;;;;
1841,4116;28,665;;;;;;
1841,4118;29,384;;;;;;
1841,412;28,73;;;;;;
1841,4122;28,772;;;;;;
1841,4124;29,895;;;;;;
1841,4126;28,676;;;;;;
1841,4128;29,398;;;;;;
1841,413;28,801;;;;;;
1841,4132;28,692;;;;;;
1841,4134;29,868;;;;;;
1841,4136;28,718;;;;;;
1841,4138;29,396;;;;;;
1841,414;28,776;;;;;;
1841,4142;28,745;;;;;;
1841,4144;29,909;;;;;;
1841,4146;28,718;;;;;;
1841,4148;29,414;;;;;;
1841,415;28,819;;;;;;
1841,4152;28,743;;;;;;
1841,4154;29,899;;;;;;
1841,4156;28,653;;;;;;
1841,4158;29,457;;;;;;
1841,416;28,742;;;;;;
1841,4162;28,752;;;;;;
1841,4164;29,915;;;;;;
1841,4166;28,676;;;;;;
1841,4168;29,425;;;;;;
1841,417;28,727;;;;;;
1841,4172;28,704;;;;;;
1841,4174;29,826;;;;;;
1841,4176;28,705;;;;;;
1841,4178;29,451;;;;;;
1841,418;28,83;;;;;;
1841,4182;28,72;;;;;;
1841,4184;29,866;;;;;;
1841,4186;28,627;;;;;;
1841,4188;29,495;;;;;;
1841,419;28,816;;;;;;
1841,4192;28,695;;;;;;
1841,4194;29,901;;;;;;
1841,4196;28,725;;;;;;
1841,4198;29,422;;;;;;
1841,42;28,767;;;;;;
1841,4202;28,798;;;;;;
1841,4204;29,859;;;;;;
1841,4206;28,686;;;;;;
1841,4208;29,393;;;;;;
1841,421;28,765;;;;;;
1841,4212;28,677;;;;;;
1841,4214;29,906;;;;;;
1841,4216;28,595;;;;;;
1841,4218;29,482;;;;;;
1841,422;28,684;;;;;;
1841,4222;28,764;;;;;;
1841,4224;29,895;;;;;;
1841,4226;28,742;;;;;;
1841,4228;29,552;;;;;;
1841,423;28,681;;;;;;
1841,4232;28,785;;;;;;
1841,4234;29,916;;;;;;
1841,4236;28,679;;;;;;
1841,4238;29,483;;;;;;
1841,424;28,713;;;;;;
1841,4242;28,674;;;;;;
1841,4244;29,845;;;;;;
1841,4246;28,62;;;;;;
1841,4248;29,434;;;;;;
1841,425;28,742;;;;;;
1841,4252;28,655;;;;;;
1841,4254;29,919;;;;;;
1841,4256;28,668;;;;;;
1841,4258;29,449;;;;;;
1841,426;28,78;;;;;;
1841,4262;28,729;;;;;;
1841,4264;29,935;;;;;;
1841,4266;28,674;;;;;;
1841,4268;29,54;;;;;;
1841,427;28,815;;;;;;
1841,4272;28,722;;;;;;
1841,4274;29,88;;;;;;
1841,4276;28,719;;;;;;
1841,4278;29,505;;;;;;
1841,428;28,791;;;;;;
1841,4282;28,749;;;;;;
1841,4284;29,861;;;;;;
1841,4286;28,729;;;;;;
1841,4288;29,486;;;;;;
1841,429;28,792;;;;;;
1841,4292;28,718;;;;;;
1841,4294;29,883;;;;;;
1841,4296;28,754;;;;;;
1841,4298;29,444;;;;;;
1841,43;28,751;;;;;;
1841,4302;28,632;;;;;;
1841,4304;29,832;;;;;;
1841,4306;28,661;;;;;;
1841,4308;29,569;;;;;;
1841,431;28,814;;;;;;
1841,4312;28,72;;;;;;
1841,4314;29,899;;;;;;
1841,4316;28,737;;;;;;
1841,4318;29,561;;;;;;
1841,432;28,809;;;;;;
1841,4322;28,73;;;;;;
1841,4324;29,906;;;;;;
1841,4326;28,798;;;;;;
1841,4328;29,529;;;;;;
1841,433;28,765;;;;;;
1841,4332;28,737;;;;;;
1841,4334;29,865;;;;;;
1841,4336;28,746;;;;;;
1841,4338;29,392;;;;;;
1841,434;28,726;;;;;;
1841,4342;28,724;;;;;;
1841,4344;29,851;;;;;;
1841,4346;28,744;;;;;;
1841,4348;29,491;;;;;;
1841,435;28,745;;;;;;
1841,4352;28,728;;;;;;
1841,4354;29,92;;;;;;
1841,4356;28,758;;;;;;
1841,4358;29,513;;;;;;
1841,436;28,794;;;;;;
1841,4362;28,742;;;;;;
1841,4364;29,854;;;;;;
1841,4366;28,777;;;;;;
1841,4368;29,589;;;;;;
1841,437;28,818;;;;;;
1841,4372;29,946;;;;;;
1841,4374;28,736;;;;;;
1841,4376;29,481;;;;;;
1841,4378;28,728;;;;;;
1841,438;28,644;;;;;;
1841,4382;29,932;;;;;;
1841,4384;28,806;;;;;;
1841,4386;29,434;;;;;;
1841,4388;28,828;;;;;;
1841,439;28,791;;;;;;
1841,4392;29,853;;;;;;
1841,4394;28,818;;;;;;
1841,4396;29,498;;;;;;
1841,4398;28,695;;;;;;
1841,44;28,752;;;;;;
1841,4402;29,969;;;;;;
1841,4404;28,677;;;;;;
1841,4406;29,54;;;;;;
1841,4408;28,758;;;;;;
1841,441;28,766;;;;;;
1841,4412;29,89;;;;;;
1841,4414;28,793;;;;;;
1841,4416;29,573;;;;;;
1841,4418;28,768;;;;;;
1841,442;28,676;;;;;;
1841,4422;29,857;;;;;;
1841,4424;28,702;;;;;;
1841,4426;29,543;;;;;;
1841,4428;28,799;;;;;;
1841,443;28,704;;;;;;
1841,4432;29,874;;;;;;
1841,4434;28,685;;;;;;
1841,4436;29,546;;;;;;
1841,4438;28,646;;;;;;
1841,444;28,83;;;;;;
1841,4442;29,901;;;;;;
1841,4444;28,715;;;;;;
1841,4446;29,518;;;;;;
1841,4448;28,748;;;;;;
1841,445;28,815;;;;;;
1841,4452;29,928;;;;;;
1841,4454;28,775;;;;;;
1841,4456;29,566;;;;;;
1841,4458;28,856;;;;;;
1841,446;28,761;;;;;;
1841,4462;29,895;;;;;;
1841,4464;28,744;;;;;;
1841,4466;29,578;;;;;;
1841,4468;28,758;;;;;;
1841,447;28,71;;;;;;
1841,4472;29,987;;;;;;
1841,4474;28,725;;;;;;
1841,4476;29,551;;;;;;
1841,4478;28,782;;;;;;
1841,448;28,81;;;;;;
1841,4482;29,883;;;;;;
1841,4484;28,78;;;;;;
1841,4486;29,578;;;;;;
1841,4488;28,841;;;;;;
1841,449;28,704;;;;;;
1841,4492;29,925;;;;;;
1841,4494;28,8;;;;;;
1841,4496;29,569;;;;;;
1841,4498;28,715;;;;;;
1841,45;28,767;;;;;;
1841,4502;29,86;;;;;;
1841,4504;28,729;;;;;;
1841,4506;29,552;;;;;;
1841,4508;28,773;;;;;;
1841,451;28,731;;;;;;
1841,4512;29,879;;;;;;
1841,4514;28,746;;;;;;
1841,4516;29,508;;;;;;
1841,4518;28,812;;;;;;
1841,452;28,707;;;;;;
1841,4522;29,918;;;;;;
1841,4524;28,731;;;;;;
1841,4526;29,556;;;;;;
1841,4528;28,785;;;;;;
1841,453;28,784;;;;;;
1841,4532;29,902;;;;;;
1841,4534;28,752;;;;;;
1841,4536;29,554;;;;;;
1841,4538;28,764;;;;;;
1841,454;28,758;;;;;;
1841,4542;29,865;;;;;;
1841,4544;28,749;;;;;;
1841,4546;29,498;;;;;;
1841,4548;28,744;;;;;;
1841,455;28,686;;;;;;
1841,4552;29,872;;;;;;
1841,4554;28,724;;;;;;
1841,4556;29,526;;;;;;
1841,4558;28,724;;;;;;
1841,456;28,686;;;;;;
1841,4562;29,786;;;;;;
1841,4564;28,877;;;;;;
1841,4566;29,559;;;;;;
1841,4568;28,775;;;;;;
1841,457;28,789;;;;;;
1841,4572;29,871;;;;;;
1841,4574;28,739;;;;;;
1841,4576;29,523;;;;;;
1841,4578;28,737;;;;;;
1841,458;28,683;;;;;;
1841,4582;29,842;;;;;;
1841,4584;28,799;;;;;;
1841,4586;29,549;;;;;;
1841,4588;28,709;;;;;;
1841,459;28,751;;;;;;
1841,4592;29,939;;;;;;
1841,4594;28,632;;;;;;
1841,4596;29,529;;;;;;
1841,4598;28,665;;;;;;
1841,46;28,677;;;;;;
1841,4602;29,926;;;;;;
1841,4604;28,653;;;;;;
1841,4606;29,52;;;;;;
1841,4608;28,72;;;;;;
1841,461;28,648;;;;;;
1841,4612;29,878;;;;;;
1841,4614;28,639;;;;;;
1841,4616;29,537;;;;;;
1841,4618;28,715;;;;;;
1841,462;28,701;;;;;;
1841,4622;29,888;;;;;;
1841,4624;28,621;;;;;;
1841,4626;29,543;;;;;;
1841,4628;28,66;;;;;;
1841,463;28,659;;;;;;
1841,4632;29,883;;;;;;
1841,4634;28,682;;;;;;
1841,4636;29,622;;;;;;
1841,4638;28,722;;;;;;
1841,464;28,681;;;;;;
1841,4642;29,922;;;;;;
1841,4644;28,737;;;;;;
1841,4646;29,531;;;;;;
1841,4648;28,686;;;;;;
1841,465;28,626;;;;;;
1841,4652;29,977;;;;;;
1841,4654;28,784;;;;;;
1841,4656;29,585;;;;;;
1841,4658;28,741;;;;;;
1841,466;28,716;;;;;;
1841,4662;29,93;;;;;;
1841,4664;28,698;;;;;;
1841,4666;29,522;;;;;;
1841,4668;28,749;;;;;;
1841,467;28,686;;;;;;
1841,4672;29,906;;;;;;
1841,4674;28,65;;;;;;
1841,4676;29,524;;;;;;
1841,4678;28,766;;;;;;
1841,468;28,704;;;;;;
1841,4682;29,833;;;;;;
1841,4684;28,67;;;;;;
1841,4686;29,519;;;;;;
1841,4688;28,677;;;;;;
1841,469;28,695;;;;;;
1841,4692;29,88;;;;;;
1841,4694;28,689;;;;;;
1841,4696;29,524;;;;;;
1841,4698;28,757;;;;;;
1841,47;28,677;;;;;;
1841,4702;29,853;;;;;;
1841,4704;28,695;;;;;;
1841,4706;29,496;;;;;;
1841,4708;28,689;;;;;;
1841,471;28,713;;;;;;
1841,4712;29,895;;;;;;
1841,4714;28,655;;;;;;
1841,4716;29,521;;;;;;
1841,4718;28,731;;;;;;
1841,472;28,743;;;;;;
1841,4722;29,901;;;;;;
1841,4724;28,658;;;;;;
1841,4726;29,592;;;;;;
1841,4728;28,763;;;;;;
1841,473;28,76;;;;;;
1841,4732;29,899;;;;;;
1841,4734;28,776;;;;;;
1841,4736;29,61;;;;;;
1841,4738;28,755;;;;;;
1841,474;28,782;;;;;;
1841,4742;29,878;;;;;;
1841,4744;28,742;;;;;;
1841,4746;29,61;;;;;;
1841,4748;28,761;;;;;;
1841,475;28,728;;;;;;
1841,4752;29,801;;;;;;
1841,4754;28,752;;;;;;
1841,4756;29,561;;;;;;
1841,4758;28,721;;;;;;
1841,476;28,692;;;;;;
1841,4762;29,837;;;;;;
1841,4764;28,704;;;;;;
1841,4766;29,456;;;;;;
1841,4768;28,751;;;;;;
1841,477;28,633;;;;;;
1841,4772;29,889;;;;;;
1841,4774;28,619;;;;;;
1841,4776;29,561;;;;;;
1841,4778;28,635;;;;;;
1841,478;28,725;;;;;;
1841,4782;29,819;;;;;;
1841,4784;28,677;;;;;;
1841,4786;29,518;;;;;;
