Time (s),USB Avg Current (mA)
1996.1352,28.644
1996.1354,28.64
1996.1356,29.508
1996.1358,28.663
1996.1360,29.787
1996.1362,28.698
1996.1364,28.644
1996.1366,29.47
1996.1368,28.678
1996.1370,29.786
1996.1372,28.676
1996.1374,28.672
1996.1376,29.521
1996.1378,28.662
1996.1380,29.815
1996.1382,28.731
1996.1384,28.718
1996.1386,29.474
1996.1388,28.678
1996.1390,29.787
1996.1392,28.716
1996.1394,28.699
1996.1396,29.412
1996.1398,28.584
1996.1400,29.821
1996.1402,28.631
1996.1404,28.562
1996.1406,29.453
1996.1408,28.648
1996.1410,29.795
1996.1412,28.637
1996.1414,28.598
1996.1416,29.541
1996.1418,28.635
1996.1420,29.751
1996.1422,28.621
1996.1424,28.684
1996.1426,29.487
1996.1428,28.651
1996.1430,29.806
1996.1432,28.656
1996.1434,28.689
1996.1436,29.505
1996.1438,28.659
1996.1440,29.763
1996.1442,28.669
1996.1444,28.68
1996.1446,29.562
1996.1448,28.724
1996.1450,29.807
1996.1452,28.734
1996.1454,28.68
1996.1456,29.526
1996.1458,28.649
1996.1460,29.761
1996.1462,28.677
1996.1464,28.659
1996.1466,29.526
1996.1468,28.654
1996.1470,29.791
1996.1472,28.752
1996.1474,28.692
1996.1476,29.528
1996.1478,28.634
1996.1480,29.766
1996.1482,28.659
1996.1484,28.598
1996.1486,29.474
1996.1488,28.656
1996.1490,29.856
1996.1492,28.73
1996.1494,28.701
1996.1496,29.454
1996.1498,28.696
1996.1500,29.801
1996.1502,28.718
1996.1504,28.557
1996.1506,29.544
1996.1508,28.668
1996.1510,29.822
1996.1512,28.668
1996.1514,28.685
1996.1516,29.493
1996.1518,28.685
1996.1520,29.83
1996.1522,28.662
1996.1524,28.684
1996.1526,29.522
1996.1528,28.716
1996.1530,29.831
1996.1532,28.612
1996.1534,28.662
1996.1536,29.51
1996.1538,28.663
1996.1540,29.817
1996.1542,28.764
1996.1544,28.636
1996.1546,29.488
1996.1548,28.683
1996.1550,29.784
1996.1552,28.648
1996.1554,28.64
1996.1556,29.487
1996.1558,28.617
1996.1560,29.784
1996.1562,28.641
1996.1564,28.572
1996.1566,29.687
1996.1568,28.632
1996.1570,29.826
1996.1572,28.673
1996.1574,28.683
1996.1576,29.506
1996.1578,28.7
1996.1580,29.796
1996.1582,28.75
1996.1584,28.636
1996.1586,29.501
1996.1588,28.671
1996.1590,29.835
1996.1592,28.704
1996.1594,28.67
1996.1596,29.562
1996.1598,28.613
1996.1600,29.839
1996.1602,28.644
1996.1604,28.719
1996.1606,29.508
1996.1608,28.672
1996.1610,29.813
1996.1612,28.701
1996.1614,28.746
1996.1616,29.508
1996.1618,28.626
1996.1620,29.829
1996.1622,28.821
1996.1624,28.614
1996.1626,29.368
1996.1628,28.807
1996.1630,29.765
1996.1632,28.717
1996.1634,28.67
1996.1636,29.529
1996.1638,28.641
1996.1640,29.786
1996.1642,28.72
1996.1644,28.584
1996.1646,29.501
1996.1648,28.613
1996.1650,29.765
1996.1652,28.664
1996.1654,28.64
1996.1656,29.484
1996.1658,28.74
1996.1660,29.724
1996.1662,28.698
1996.1664,28.647
1996.1666,29.501
1996.1668,28.629
1996.1670,29.808
1996.1672,28.776
1996.1674,28.671
1996.1676,29.442
1996.1678,28.65
1996.1680,29.853
1996.1682,28.685
1996.1684,28.557
1996.1686,29.5
1996.1688,28.641
1996.1690,29.859
1996.1692,28.711
1996.1694,28.646
1996.1696,29.499
1996.1698,28.67
1996.1700,29.832
1996.1702,28.632
1996.1704,28.559
1996.1706,29.476
1996.1708,28.673
1996.1710,29.778
1996.1712,28.644
1996.1714,28.635
1996.1716,29.451
1996.1718,28.64
1996.1720,29.773
1996.1722,28.605
1996.1724,28.69
1996.1726,29.51
1996.1728,28.722
1996.1730,29.89
1996.1732,28.671
1996.1734,28.693
1996.1736,29.518
1996.1738,28.707
1996.1740,29.81
1996.1742,28.702
1996.1744,28.704
1996.1746,29.517
1996.1748,28.677
1996.1750,29.771
1996.1752,28.685
1996.1754,28.653
1996.1756,29.521
1996.1758,28.661
1996.1760,29.821
1996.1762,28.619
1996.1764,28.725
1996.1766,29.546
1996.1768,28.673
1996.1770,29.848
1996.1772,28.742
1996.1774,28.624
1996.1776,29.427
1996.1778,28.689
1996.1780,29.847
1996.1782,28.631
1996.1784,28.723
1996.1786,29.499
1996.1788,28.605
1996.1790,29.851
1996.1792,28.665
1996.1794,28.716
1996.1796,29.474
1996.1798,28.598
1996.1800,29.862
1996.1802,28.626
1996.1804,28.66
1996.1806,29.469
1996.1808,28.712
1996.1810,29.872
1996.1812,28.644
1996.1814,28.563
1996.1816,29.463
1996.1818,28.727
1996.1820,29.838
1996.1822,28.72
1996.1824,28.62
1996.1826,29.461
1996.1828,28.664
1996.1830,29.739
1996.1832,28.702
1996.1834,28.71
1996.1836,29.454
1996.1838,28.714
1996.1840,29.838
1996.1842,28.63
1996.1844,28.699
1996.1846,29.391
1996.1848,28.747
1996.1850,29.835
1996.1852,28.676
1996.1854,28.765
1996.1856,29.458
1996.1858,28.732
1996.1860,29.811
1996.1862,28.72
1996.1864,28.617
1996.1866,29.46
1996.1868,28.66
1996.1870,29.824
1996.1872,28.702
1996.1874,28.683
1996.1876,29.451
1996.1878,28.709
1996.1880,29.805
1996.1882,28.656
1996.1884,28.669
1996.1886,29.42
1996.1888,28.658
1996.1890,29.83
1996.1892,28.736
1996.1894,28.726
1996.1896,29.352
1996.1898,28.641
1996.1900,29.804
1996.1902,28.69
1996.1904,28.704
1996.1906,29.392
1996.1908,28.613
1996.1910,29.799
1996.1912,28.659
1996.1914,28.704
1996.1916,29.295
1996.1918,28.618
1996.1920,29.838
1996.1922,28.689
1996.1924,28.795
1996.1926,29.364
1996.1928,28.668
1996.1930,29.857
1996.1932,28.718
1996.1934,28.761
1996.1936,29.321
1996.1938,28.646
1996.1940,29.852
1996.1942,28.7
1996.1944,28.734
1996.1946,29.145
1996.1948,28.703
1996.1950,29.871
1996.1952,28.674
1996.1954,28.756
1996.1956,29.295
1996.1958,28.713
1996.1960,29.826
1996.1962,28.709
1996.1964,28.74
1996.1966,29.321
1996.1968,28.686
1996.1970,29.817
1996.1972,28.755
1996.1974,28.802
1996.1976,29.26
1996.1978,28.745
1996.1980,29.861
1996.1982,28.726
1996.1984,28.873
1996.1986,29.247
1996.1988,28.695
1996.1990,29.803
1996.1992,28.727
1996.1994,28.884
1996.1996,29.102
1996.1998,28.747
1996.2000,29.872
1996.2002,28.758
1996.2004,28.86
1996.2006,29.244
1996.2008,28.703
1996.2010,29.859
1996.2012,28.754
1996.2014,28.851
1996.2016,29.148
1996.2018,28.641
1996.2020,29.879
1996.2022,28.66
1996.2024,28.876
1996.2026,29.103
1996.2028,28.625
1996.2030,29.807
1996.2032,28.686
1996.2034,28.861
1996.2036,29.11
1996.2038,28.717
1996.2040,29.856
1996.2042,28.67
1996.2044,28.945
1996.2046,29.191
1996.2048,28.659
1996.2050,29.826
1996.2052,28.731
1996.2054,28.97
1996.2056,29.11
1996.2058,28.599
1996.2060,29.866
1996.2062,28.659
1996.2064,28.958
1996.2066,29.148
1996.2068,28.644
1996.2070,29.874
1996.2072,28.653
1996.2074,28.966
1996.2076,29.043
1996.2078,28.787
1996.2080,29.877
1996.2082,28.632
1996.2084,28.968
1996.2086,29.031
1996.2088,28.686
1996.2090,29.84
1996.2092,28.691
1996.2094,28.986
1996.2096,29.064
1996.2098,28.708
1996.2100,29.901
1996.2102,28.71
1996.2104,29.091
1996.2106,29.029
1996.2108,28.698
1996.2110,29.825
1996.2112,28.624
1996.2114,28.999
1996.2116,28.974
1996.2118,28.725
1996.2120,29.847
1996.2122,28.725
1996.2124,29.028
1996.2126,28.975
1996.2128,28.688
1996.2130,29.859
1996.2132,28.692
1996.2134,29.139
1996.2136,29.023
1996.2138,28.681
1996.2140,29.856
1996.2142,28.699
1996.2144,29.158
1996.2146,28.998
1996.2148,28.622
1996.2150,29.877
1996.2152,28.613
1996.2154,29.131
1996.2156,28.964
1996.2158,28.609
1996.2160,29.794
1996.2162,28.688
1996.2164,29.074
1996.2166,28.892
1996.2168,28.713
1996.2170,29.889
1996.2172,28.66
1996.2174,29.22
1996.2176,28.913
1996.2178,28.665
1996.2180,29.916
1996.2182,28.604
1996.2184,29.137
1996.2186,28.872
1996.2188,28.642
1996.2190,29.84
1996.2192,28.711
1996.2194,29.196
1996.2196,29.002
1996.2198,28.647
1996.2200,29.82
1996.2202,28.77
1996.2204,29.163
1996.2206,28.993
1996.2208,28.676
1996.2210,29.86
1996.2212,28.664
1996.2214,29.207
1996.2216,28.923
1996.2218,28.755
1996.2220,29.875
1996.2222,28.631
1996.2224,29.241
1996.2226,28.875
1996.2228,28.733
1996.2230,29.904
1996.2232,28.677
1996.2234,29.207
1996.2236,28.953
1996.2238,28.666
1996.2240,29.865
1996.2242,28.741
1996.2244,29.25
1996.2246,28.872
1996.2248,28.622
1996.2250,29.874
1996.2252,28.686
1996.2254,29.301
1996.2256,28.902
1996.2258,28.632
1996.2260,29.85
1996.2262,28.626
1996.2264,29.121
1996.2266,28.927
1996.2268,28.574
1996.2270,29.878
1996.2272,28.65
1996.2274,29.28
1996.2276,28.794
1996.2278,28.653
1996.2280,29.841
1996.2282,28.626
1996.2284,29.226
1996.2286,28.806
1996.2288,28.665
1996.2290,28.695
1996.2292,29.268
1996.2294,28.89
1996.2296,28.741
1996.2298,29.884
1996.2300,28.686
1996.2302,29.226
1996.2304,28.821
1996.2306,28.704
1996.2308,29.887
1996.2310,28.699
1996.2312,29.316
1996.2314,28.713
1996.2316,28.659
1996.2318,29.883
1996.2320,28.71
1996.2322,29.37
1996.2324,28.807
1996.2326,28.615
1996.2328,29.879
1996.2330,28.644
1996.2332,29.3
1996.2334,28.774
1996.2336,28.688
1996.2338,29.781
1996.2340,28.679
1996.2342,29.367
1996.2344,28.817
1996.2346,28.716
1996.2348,29.865
1996.2350,28.719
1996.2352,29.324
1996.2354,28.861
1996.2356,28.668
1996.2358,29.842
1996.2360,28.655
1996.2362,29.367
1996.2364,28.821
1996.2366,28.647
1996.2368,29.863
1996.2370,28.635
1996.2372,29.334
1996.2374,28.719
1996.2376,28.648
1996.2378,29.803
1996.2380,28.668
1996.2382,29.381
1996.2384,28.814
1996.2386,28.659
1996.2388,29.889
1996.2390,28.65
1996.2392,29.407
1996.2394,28.792
1996.2396,28.695
1996.2398,29.876
1996.2400,28.701
1996.2402,29.376
1996.2404,28.686
1996.2406,28.71
1996.2408,29.851
1996.2410,28.638
1996.2412,29.385
1996.2414,28.788
1996.2416,28.67
1996.2418,29.883
1996.2420,28.753
1996.2422,29.413
1996.2424,28.876
1996.2426,28.676
1996.2428,29.892
1996.2430,28.73
1996.2432,33.87
1996.2434,29.85
1996.2436,29.343
1996.2438,30.493
1996.2440,29.329
1996.2442,30.081
1996.2444,28.79
1996.2446,29.843
1996.2448,28.68
1996.2450,29.483
1996.2452,28.843
1996.2454,28.602
1996.2456,29.991
1996.2458,28.783
1996.2460,29.445
1996.2462,28.819
1996.2464,28.719
1996.2466,29.87
1996.2468,28.663
1996.2470,29.344
1996.2472,28.78
1996.2474,28.689
1996.2476,29.865
1996.2478,28.595
1996.2480,29.362
1996.2482,28.74
1996.2484,28.682
1996.2486,29.903
1996.2488,28.669
1996.2490,29.414
1996.2492,28.718
1996.2494,28.742
1996.2496,29.859
1996.2498,28.711
1996.2500,29.433
1996.2502,28.835
1996.2504,28.644
1996.2506,29.915
1996.2508,28.649
1996.2510,29.373
1996.2512,28.756
1996.2514,28.637
1996.2516,29.862
1996.2518,28.669
1996.2520,29.42
1996.2522,28.755
1996.2524,28.691
1996.2526,29.847
1996.2528,28.718
1996.2530,29.4
1996.2532,28.774
1996.2534,28.614
1996.2536,29.843
1996.2538,28.634
1996.2540,29.419
1996.2542,28.71
1996.2544,28.637
1996.2546,29.847
1996.2548,28.719
1996.2550,29.417
1996.2552,28.725
1996.2554,28.736
1996.2556,29.865
1996.2558,28.761
1996.2560,29.442
1996.2562,28.773
1996.2564,28.649
1996.2566,29.889
1996.2568,28.636
1996.2570,29.427
1996.2572,28.626
1996.2574,29.876
1996.2576,28.584
1996.2578,29.448
1996.2580,28.729
1996.2582,28.677
1996.2584,29.808
1996.2586,28.747
1996.2588,29.422
1996.2590,28.715
1996.2592,28.645
1996.2594,29.841
1996.2596,29.438
1996.2598,28.785
1996.2600,28.676
1996.2602,29.834
1996.2604,28.619
1996.2606,29.434
1996.2608,28.71
1996.2610,28.658
1996.2612,29.859
1996.2614,28.623
1996.2616,29.434
1996.2618,28.657
1996.2620,28.649
1996.2622,29.801
1996.2624,28.642
1996.2626,29.371
1996.2628,28.688
1996.2630,28.698
1996.2632,29.841
1996.2634,28.65
1996.2636,29.463
1996.2638,28.713
1996.2640,28.697
1996.2642,29.871
1996.2644,28.698
1996.2646,29.496
1996.2648,28.741
1996.2650,28.637
1996.2652,29.836
1996.2654,28.701
1996.2656,29.451
1996.2658,28.678
1996.2660,28.731
1996.2662,29.802
1996.2664,28.636
1996.2666,29.454
1996.2668,28.732
1996.2670,28.694
1996.2672,29.889
1996.2674,28.668
1996.2676,29.451
1996.2678,28.786
1996.2680,28.67
1996.2682,29.919
1996.2684,28.694
1996.2686,29.421
1996.2688,28.68
1996.2690,28.636
1996.2692,29.859
1996.2694,28.698
1996.2696,29.505
1996.2698,28.724
1996.2700,28.689
1996.2702,29.713
1996.2704,28.71
1996.2706,29.36
1996.2708,28.701
1996.2710,28.606
1996.2712,29.802
1996.2714,28.684
1996.2716,29.487
1996.2718,28.721
1996.2720,28.662
1996.2722,29.881
1996.2724,28.665
1996.2726,29.421
1996.2728,28.696
1996.2730,28.605
1996.2732,29.846
1996.2734,28.607
1996.2736,29.55
1996.2738,28.616
1996.2740,28.613
1996.2742,29.859
1996.2744,28.629
1996.2746,29.428
1996.2748,28.706
1996.2750,29.853
1996.2752,28.58
1996.2754,29.454
1996.2756,28.701
1996.2758,28.621
1996.2760,29.856
1996.2762,28.591
1996.2764,29.424
1996.2766,28.641
1996.2768,28.662
1996.2770,29.778
1996.2772,28.68
1996.2774,29.514
1996.2776,28.746
1996.2778,28.653
1996.2780,29.835
1996.2782,28.644
1996.2784,29.436
1996.2786,28.714
1996.2788,28.597
1996.2790,29.78
1996.2792,28.641
1996.2794,29.359
1996.2796,28.665
1996.2798,28.716
1996.2800,29.834
1996.2802,28.696
1996.2804,29.481
1996.2806,28.746
1996.2808,28.714
1996.2810,29.817
1996.2812,28.703
1996.2814,29.437
1996.2816,28.714
1996.2818,28.703
1996.2820,29.869
1996.2822,28.548
1996.2824,29.472
1996.2826,28.716
1996.2828,28.638
1996.2830,29.827
1996.2832,28.748
1996.2834,29.504
1996.2836,28.691
1996.2838,28.612
1996.2840,29.815
1996.2842,28.735
1996.2844,29.422
1996.2846,28.676
1996.2848,28.702
1996.2850,29.826
1996.2852,28.629
1996.2854,29.492
1996.2856,28.68
1996.2858,28.641
1996.2860,29.869
1996.2862,28.694
1996.2864,29.436
1996.2866,28.708
1996.2868,28.654
1996.2870,29.843
1996.2872,28.698
1996.2874,29.46
1996.2876,28.706
1996.2878,28.67
1996.2880,29.832
1996.2882,28.637
1996.2884,29.459
1996.2886,28.66
1996.2888,28.654
1996.2890,29.817
1996.2892,28.638
1996.2894,29.444
1996.2896,28.65
1996.2898,28.68
1996.2900,29.794
1996.2902,28.62
1996.2904,28.613
1996.2906,28.625
1996.2908,29.799
1996.2910,28.593
1996.2912,29.415
1996.2914,28.655
1996.2916,28.65
1996.2918,29.829
1996.2920,28.746
1996.2922,29.516
1996.2924,28.689
1996.2926,28.587
1996.2928,29.871
1996.2930,28.716
1996.2932,29.545
1996.2934,28.713
1996.2936,28.637
1996.2938,29.817
1996.2940,28.663
1996.2942,29.518
1996.2944,28.736
1996.2946,28.674
1996.2948,29.872
1996.2950,28.621
1996.2952,29.48
1996.2954,28.62
1996.2956,28.734
1996.2958,29.826
1996.2960,28.698
1996.2962,29.515
1996.2964,28.704
1996.2966,28.7
1996.2968,29.817
1996.2970,28.674
1996.2972,29.485
1996.2974,28.719
1996.2976,28.568
1996.2978,29.787
1996.2980,28.725
1996.2982,29.455
1996.2984,28.629
1996.2986,28.612
1996.2988,29.815
1996.2990,28.581
1996.2992,29.43
1996.2994,28.635
1996.2996,28.729
1996.2998,29.853
1996.3000,28.649
1996.3002,29.503
1996.3004,28.609
1996.3006,28.665
1996.3008,29.864
1996.3010,28.68
1996.3012,29.508
1996.3014,28.614
1996.3016,28.699
1996.3018,29.822
1996.3020,28.605
1996.3022,29.415
1996.3024,28.643
1996.3026,28.647
1996.3028,29.83
1996.3030,28.629
1996.3032,29.464
1996.3034,28.723
1996.3036,28.687
1996.3038,29.823
1996.3040,28.709
1996.3042,29.459
1996.3044,28.73
1996.3046,28.665
1996.3048,29.872
1996.3050,28.676
1996.3052,29.499
1996.3054,28.705
1996.3056,28.642
1996.3058,28.63
1996.3060,29.484
1996.3062,28.685
1996.3064,28.598
1996.3066,29.838
1996.3068,28.63
1996.3070,29.445
1996.3072,28.717
1996.3074,28.587
1996.3076,29.815
1996.3078,28.581
1996.3080,29.374
1996.3082,28.665
1996.3084,28.622
1996.3086,29.778
1996.3088,28.674
1996.3090,29.405
1996.3092,28.613
1996.3094,28.651
1996.3096,29.829
1996.3098,28.666
1996.3100,29.444
1996.3102,28.638
1996.3104,28.698
1996.3106,29.8
1996.3108,28.686
1996.3110,29.517
1996.3112,28.687
1996.3114,28.69
1996.3116,29.817
1996.3118,28.665
1996.3120,29.445
1996.3122,28.717
1996.3124,28.706
1996.3126,29.779
1996.3128,28.678
1996.3130,29.39
1996.3132,28.638
1996.3134,28.675
1996.3136,29.79
1996.3138,28.62
1996.3140,29.517
1996.3142,28.605
1996.3144,28.585
1996.3146,29.787
1996.3148,28.597
1996.3150,29.436
1996.3152,28.644
1996.3154,28.644
1996.3156,29.75
1996.3158,28.73
1996.3160,29.43
1996.3162,28.683
1996.3164,28.638
1996.3166,29.859
1996.3168,28.65
1996.3170,29.499
1996.3172,28.548
1996.3174,28.645
1996.3176,29.773
1996.3178,28.623
1996.3180,29.436
1996.3182,28.59
1996.3184,28.669
1996.3186,29.775
1996.3188,28.632
1996.3190,29.535
1996.3192,28.634
1996.3194,28.722
1996.3196,29.783
1996.3198,28.654
1996.3200,29.517
1996.3202,28.638
1996.3204,28.711
1996.3206,29.766
1996.3208,28.661
1996.3210,29.545
1996.3212,28.62
1996.3214,29.738
1996.3216,28.704
1996.3218,29.457
1996.3220,28.636
1996.3222,28.645
1996.3224,29.696
1996.3226,28.621
1996.3228,29.469
1996.3230,28.653
1996.3232,28.653
1996.3234,29.731
1996.3236,28.548
1996.3238,29.478
1996.3240,28.623
1996.3242,28.657
1996.3244,29.658
1996.3246,28.647
1996.3248,29.526
1996.3250,28.611
1996.3252,28.725
1996.3254,29.678
1996.3256,28.713
1996.3258,29.421
1996.3260,28.74
1996.3262,28.623
1996.3264,29.697
1996.3266,28.689
1996.3268,29.511
1996.3270,28.662
1996.3272,28.71
1996.3274,29.65
1996.3276,28.674
1996.3278,29.487
1996.3280,28.596
1996.3282,28.659
1996.3284,29.638
1996.3286,28.684
1996.3288,29.428
1996.3290,28.629
1996.3292,28.732
1996.3294,29.599
1996.3296,28.576
1996.3298,29.496
1996.3300,28.655
1996.3302,28.769
1996.3304,29.427
1996.3306,28.607
1996.3308,29.463
1996.3310,28.651
1996.3312,28.719
1996.3314,29.519
1996.3316,28.613
1996.3318,29.448
1996.3320,28.613
1996.3322,28.774
1996.3324,29.51
1996.3326,28.624
1996.3328,29.491
1996.3330,28.657
1996.3332,28.797
1996.3334,29.514
1996.3336,28.668
1996.3338,29.476
1996.3340,28.71
1996.3342,28.824
1996.3344,29.489
1996.3346,28.737
1996.3348,29.54
1996.3350,28.725
1996.3352,28.811
1996.3354,29.514
1996.3356,28.716
1996.3358,29.493
1996.3360,28.636
1996.3362,28.792
1996.3364,29.512
1996.3366,28.617
1996.3368,29.467
1996.3370,28.635
1996.3372,28.92
1996.3374,29.443
1996.3376,28.678
1996.3378,29.453
1996.3380,28.638
1996.3382,28.88
1996.3384,29.367
1996.3386,28.594
1996.3388,29.483
1996.3390,28.696
1996.3392,28.926
1996.3394,29.333
1996.3396,28.71
1996.3398,29.499
1996.3400,28.675
1996.3402,28.933
1996.3404,29.34
1996.3406,28.629
1996.3408,29.419
1996.3410,28.65
1996.3412,28.933
1996.3414,29.258
1996.3416,28.608
1996.3418,29.494
1996.3420,28.626
1996.3422,29.016
1996.3424,29.343
1996.3426,28.653
1996.3428,29.433
1996.3430,28.626
1996.3432,28.972
1996.3434,29.316
1996.3436,28.682
1996.3438,29.562
1996.3440,28.704
1996.3442,29.041
1996.3444,29.313
1996.3446,28.646
1996.3448,29.503
1996.3450,28.648
1996.3452,29.084
1996.3454,29.181
1996.3456,28.674
1996.3458,29.511
1996.3460,28.674
1996.3462,29.058
1996.3464,29.238
1996.3466,28.722
1996.3468,29.536
1996.3470,28.702
1996.3472,29.097
1996.3474,29.148
1996.3476,28.648
1996.3478,29.499
1996.3480,28.716
1996.3482,29.119
1996.3484,29.132
1996.3486,28.72
1996.3488,29.564
1996.3490,28.65
1996.3492,29.179
1996.3494,29.214
1996.3496,28.705
1996.3498,29.47
1996.3500,28.66
1996.3502,29.179
1996.3504,29.191
1996.3506,28.717
1996.3508,29.478
1996.3510,28.68
1996.3512,29.172
1996.3514,29.109
1996.3516,28.68
1996.3518,29.542
1996.3520,28.635
1996.3522,29.24
1996.3524,29.073
1996.3526,28.599
1996.3528,29.556
1996.3530,28.639
1996.3532,29.23
1996.3534,29.155
1996.3536,28.62
1996.3538,29.443
1996.3540,28.656
1996.3542,29.352
1996.3544,29.045
1996.3546,28.678
1996.3548,29.608
1996.3550,28.677
1996.3552,29.318
1996.3554,29.073
1996.3556,28.631
1996.3558,29.499
1996.3560,28.688
1996.3562,29.289
1996.3564,29.039
1996.3566,28.593
1996.3568,29.479
1996.3570,28.631
1996.3572,29.343
1996.3574,29.039
1996.3576,28.656
1996.3578,29.514
1996.3580,28.569
1996.3582,29.386
1996.3584,28.945
1996.3586,28.632
1996.3588,29.496
1996.3590,28.62
1996.3592,29.374
1996.3594,28.974
1996.3596,28.614
1996.3598,29.482
1996.3600,28.721
1996.3602,29.365
1996.3604,28.979
1996.3606,28.582
1996.3608,29.436
1996.3610,28.611
1996.3612,29.424
1996.3614,29.029
1996.3616,28.616
1996.3618,29.487
1996.3620,28.688
1996.3622,29.436
1996.3624,28.886
1996.3626,28.616
1996.3628,29.501
1996.3630,28.689
1996.3632,29.427
1996.3634,28.892
1996.3636,28.672
1996.3638,29.522
1996.3640,28.701
1996.3642,29.471
1996.3644,29
1996.3646,28.678
1996.3648,29.469
1996.3650,28.582
1996.3652,29.394
1996.3654,28.896
1996.3656,28.661
1996.3658,29.351
1996.3660,28.789
1996.3662,29.584
1996.3664,28.899
1996.3666,28.743
1996.3668,29.507
1996.3670,28.721
1996.3672,29.464
1996.3674,28.964
1996.3676,28.661
1996.3678,29.468
1996.3680,28.673
1996.3682,29.626
1996.3684,28.91
1996.3686,28.677
1996.3688,29.519
1996.3690,28.69
1996.3692,29.49
1996.3694,28.85
1996.3696,28.786
1996.3698,29.5
1996.3700,28.758
1996.3702,29.538
1996.3704,28.915
1996.3706,28.695
1996.3708,29.531
1996.3710,28.745
1996.3712,29.541
1996.3714,28.932
1996.3716,28.678
1996.3718,29.55
1996.3720,28.645
1996.3722,29.6
1996.3724,28.924
1996.3726,28.644
1996.3728,29.442
1996.3730,28.608
1996.3732,29.54
1996.3734,28.827
1996.3736,28.649
1996.3738,29.494
1996.3740,28.636
1996.3742,29.586
1996.3744,28.849
1996.3746,28.677
1996.3748,29.545
1996.3750,28.711
1996.3752,29.574
1996.3754,28.938
1996.3756,28.682
1996.3758,29.545
1996.3760,28.69
1996.3762,29.631
1996.3764,28.884
1996.3766,28.585
1996.3768,29.469
1996.3770,28.632
1996.3772,29.598
1996.3774,28.659
1996.3776,28.785
1996.3778,29.544
1996.3780,28.722
1996.3782,29.613
1996.3784,28.882
1996.3786,28.706
1996.3788,29.493
1996.3790,28.665
1996.3792,29.69
1996.3794,28.812
1996.3796,28.736
1996.3798,29.516
1996.3800,28.722
1996.3802,29.657
1996.3804,28.88
1996.3806,28.725
1996.3808,29.499
1996.3810,28.734
1996.3812,29.637
1996.3814,28.833
1996.3816,28.734
1996.3818,29.514
1996.3820,28.678
1996.3822,29.718
1996.3824,28.863
1996.3826,28.644
1996.3828,29.469
1996.3830,28.733
1996.3832,29.721
1996.3834,28.806
1996.3836,28.693
1996.3838,29.49
1996.3840,28.656
1996.3842,29.664
1996.3844,28.796
1996.3846,28.656
1996.3848,29.454
1996.3850,28.572
1996.3852,29.669
1996.3854,28.745
1996.3856,28.659
1996.3858,29.501
1996.3860,28.65
1996.3862,29.715
1996.3864,28.757
1996.3866,28.702
1996.3868,29.553
1996.3870,28.709
1996.3872,29.649
1996.3874,28.796
1996.3876,28.719
1996.3878,29.496
1996.3880,28.737
1996.3882,29.74
1996.3884,28.753
1996.3886,28.7
1996.3888,29.524
1996.3890,28.663
1996.3892,29.724
1996.3894,28.821
1996.3896,28.678
1996.3898,29.565
1996.3900,28.737
1996.3902,29.752
