timestamp;node_id;session_id;f_cnt;collisions_detected
2026-06-09T10:34:03.169399637+00:00;1;1;295;1
2026-06-09T10:34:05.973680021+00:00;4;1;241;1
2026-06-09T10:34:36.515221405+00:00;3;1;260;1
2026-06-09T10:34:59.682927355+00:00;2;1;285;1
2026-06-09T10:35:10.360129568+00:00;1;1;309;2
2026-06-09T10:35:11.888991535+00:00;4;1;252;1
2026-06-09T10:35:15.717070062+00:00;3;1;267;1
2026-06-09T10:35:23.900934668+00:00;4;1;254;1
2026-06-09T10:35:43.970615726+00:00;1;1;316;1
2026-06-09T10:36:00.529859668+00:00;3;1;275;1
2026-06-09T10:36:07.977921180+00:00;1;1;321;1
2026-06-09T10:36:12.480966514+00:00;2;1;299;1
2026-06-09T10:36:17.576637048+00:00;1;1;323;1
2026-06-09T10:36:29.911324236+00:00;4;1;265;1
2026-06-09T10:36:51.176759961+00:00;1;1;330;1
2026-06-09T10:37:10.387824151+00:00;1;1;334;1
2026-06-09T10:37:24.526013632+00:00;3;1;290;1
2026-06-09T10:37:29.916379223+00:00;4;1;275;1
2026-06-09T10:37:40.886231533+00:00;2;1;316;1
2026-06-09T10:37:47.912545849+00:00;4;1;278;1
2026-06-09T10:37:58.384184807+00:00;1;1;344;1
2026-06-09T10:38:12.789104391+00:00;1;1;347;1
2026-06-09T10:38:31.723259371+00:00;3;1;302;1
2026-06-09T10:38:38.095510192+00:00;2;1;327;1
2026-06-09T10:38:48.528712701+00:00;3;1;305;1
2026-06-09T10:38:55.989023566+00:00;1;1;356;1
2026-06-09T10:39:05.329982884+00:00;3;1;308;1
2026-06-09T10:39:05.919542889+00:00;4;1;291;1
2026-06-09T10:39:15.184179601+00:00;1;1;360;1
2026-06-09T10:39:33.446231753+00:00;3;1;313;1
2026-06-09T10:39:39.185183423+00:00;1;1;365;1
2026-06-09T10:39:50.901943509+00:00;2;1;341;1
2026-06-09T10:40:17.587546265+00:00;1;1;373;2
2026-06-09T10:40:23.937180512+00:00;4;1;304;1
2026-06-09T10:40:35.093746580+00:00;3;1;324;1
2026-06-09T10:40:35.941660369+00:00;4;1;306;1
2026-06-09T10:40:46.393573114+00:00;1;1;379;1
2026-06-09T10:41:03.698174221+00:00;2;1;355;1
2026-06-09T10:41:19.998093284+00:00;1;1;386;1
2026-06-09T10:41:23.945427424+00:00;4;1;314;1
2026-06-09T10:41:41.944394057+00:00;4;1;317;1
2026-06-09T10:41:53.596288269+00:00;1;1;393;1
