timestamp,node_id,fcnt,sf,toa_teorico_ms,rssi,snr,delta_t_ms,observation
2026-05-28T18:37:23.092198484+00:00,3,29,7,97.536,-15,10.0,11044.4,normal
2026-05-28T18:37:29.277275302+00:00,2,30,7,97.536,-23,7.75,6185.1,normal
2026-05-28T18:37:33.883499250+00:00,1,30,7,97.536,-22,10.0,4606.2,normal
2026-05-28T18:37:47.380596409+00:00,4,26,7,97.536,-13,7.75,13497.1,normal
2026-05-28T18:37:56.425597304+00:00,3,30,7,97.536,-15,9.75,9045.0,normal
2026-05-28T18:38:00.614101667+00:00,2,31,7,97.536,-24,7.0,4188.5,normal
2026-05-28T18:38:03.228652545+00:00,1,31,7,97.536,-21,9.5,2614.6,potencial_colisao
2026-05-28T18:38:22.713512372+00:00,4,27,7,97.536,-12,9.25,19484.9,normal
2026-05-28T18:38:29.766860430+00:00,3,31,7,97.536,-15,9.5,7053.3,normal
2026-05-28T18:38:31.945867016+00:00,2,32,7,97.536,-25,9.75,2179.0,potencial_colisao
2026-05-28T18:38:32.553113457+00:00,1,32,7,97.536,-20,9.5,607.2,potencial_colisao
2026-05-28T18:38:58.054379813+00:00,4,28,7,97.536,-12,8.75,25501.3,normal
2026-05-28T18:39:01.906344207+00:00,1,33,7,97.536,-21,9.5,3852.0,normal
2026-05-28T18:39:03.110105485+00:00,3,32,7,97.536,-15,9.75,1203.8,potencial_colisao
2026-05-28T18:39:03.295247285+00:00,2,33,7,97.536,-23,9.75,185.1,potencial_colisao
2026-05-28T18:39:31.239118245+00:00,1,34,7,97.536,-18,9.75,27943.9,normal
2026-05-28T18:39:33.390752670+00:00,4,29,7,97.536,-13,10.5,2151.6,potencial_colisao
2026-05-28T18:39:34.632163414+00:00,2,34,7,97.536,-25,9.25,1241.4,potencial_colisao
2026-05-28T18:39:36.447284113+00:00,3,33,7,97.536,-8,7.25,1815.1,potencial_colisao
2026-05-28T18:40:00.721103854+00:00,1,35,7,97.536,-21,9.75,24273.8,normal
2026-05-28T18:40:05.943713284+00:00,2,35,7,97.536,-25,9.5,5222.6,normal
2026-05-28T18:40:08.704760631+00:00,4,30,7,97.536,-12,9.5,2761.0,potencial_colisao
2026-05-28T18:40:29.892414646+00:00,1,36,7,97.536,-19,10.0,21187.7,normal
2026-05-28T18:40:37.281492553+00:00,2,36,7,97.536,-24,8.0,7389.1,normal
2026-05-28T18:40:44.040475392+00:00,4,31,7,97.536,-11,9.75,6759.0,normal
2026-05-28T18:40:44.648049675+00:00,3,35,7,97.536,-12,6.5,607.6,potencial_colisao
2026-05-28T18:40:59.225894147+00:00,1,37,7,97.536,-20,9.5,14577.8,normal
2026-05-28T18:41:08.612308686+00:00,2,37,7,97.536,-25,10.5,9386.4,normal
2026-05-28T18:41:17.990966052+00:00,3,36,7,97.536,-17,10.75,9378.7,normal
2026-05-28T18:41:19.377949114+00:00,4,32,7,97.536,-17,7.25,1387.0,potencial_colisao
2026-05-28T18:41:28.576878602+00:00,1,38,7,97.536,-21,10.25,9198.9,normal
2026-05-28T18:41:39.948670970+00:00,2,38,7,97.536,-23,10.0,11371.8,normal
2026-05-28T18:41:51.323521102+00:00,3,37,7,97.536,-12,9.25,11374.9,normal
2026-05-28T18:41:54.706205057+00:00,4,33,7,97.536,-11,9.75,3382.7,normal
2026-05-28T18:41:57.893662776+00:00,1,39,7,97.536,-19,8.25,3187.5,normal
2026-05-28T18:42:11.318205927+00:00,2,39,7,97.536,-24,9.5,13424.5,normal
2026-05-28T18:42:24.658298396+00:00,3,38,7,97.536,-12,8.25,13340.1,normal
2026-05-28T18:42:27.229422791+00:00,1,40,7,97.536,-21,10.0,2571.1,potencial_colisao
2026-05-28T18:42:30.039927330+00:00,4,34,7,97.536,-13,10.25,2810.5,potencial_colisao
2026-05-28T18:42:42.622204713+00:00,2,40,7,97.536,-19,8.5,12582.3,normal
2026-05-28T18:42:56.566098862+00:00,1,41,7,97.536,-21,9.25,13943.9,normal
2026-05-28T18:42:57.995606646+00:00,3,39,7,97.536,-15,10.5,1429.5,potencial_colisao
2026-05-28T18:43:05.384079388+00:00,4,35,7,97.536,-11,10.0,7388.5,normal
2026-05-28T18:43:13.957717659+00:00,2,41,7,97.536,-24,10.25,8573.6,normal
2026-05-28T18:43:25.894705927+00:00,1,42,7,97.536,-17,8.0,11937.0,normal
2026-05-28T18:43:31.325077819+00:00,3,40,7,97.536,-11,9.75,5430.4,normal
2026-05-28T18:43:40.716703631+00:00,4,36,7,97.536,-15,10.25,9391.6,normal
2026-05-28T18:43:45.283867233+00:00,2,42,7,97.536,-19,7.75,4567.2,normal
2026-05-28T18:43:55.225082908+00:00,1,43,7,97.536,-17,8.0,9941.2,normal
2026-05-28T18:44:04.658830500+00:00,3,41,7,97.536,-17,10.5,9433.7,normal
2026-05-28T18:44:16.049168432+00:00,4,37,7,97.536,-13,9.75,11390.3,normal
2026-05-28T18:44:16.619256327+00:00,2,43,7,97.536,-24,10.25,570.1,potencial_colisao
2026-05-28T18:44:24.569123447+00:00,1,44,7,97.536,-19,8.0,7949.9,normal
2026-05-28T18:44:37.999053496+00:00,3,42,7,97.536,-12,7.5,13429.9,normal
2026-05-28T18:44:51.377249990+00:00,4,38,7,97.536,-12,7.75,13378.2,normal
2026-05-28T18:44:53.896506355+00:00,1,45,7,97.536,-21,9.75,2519.3,potencial_colisao
2026-05-28T18:45:11.328496030+00:00,3,43,7,97.536,-13,8.25,17432.0,normal
2026-05-28T18:45:20.852635674+00:00,2,45,7,97.536,-25,10.0,9524.1,normal
2026-05-28T18:45:23.263610424+00:00,1,46,7,97.536,-19,10.25,2411.0,potencial_colisao
2026-05-28T18:45:26.731150610+00:00,4,39,7,97.536,-12,10.0,3467.5,normal
2026-05-28T18:45:44.682204266+00:00,3,44,7,97.536,-13,10.5,17951.1,normal
2026-05-28T18:45:52.201563017+00:00,2,46,7,97.536,-20,7.25,7519.4,normal
2026-05-28T18:45:52.594587252+00:00,1,47,7,97.536,-22,9.0,393.0,potencial_colisao
2026-05-28T18:46:02.072886942+00:00,4,40,7,97.536,-13,10.0,9478.3,normal
2026-05-28T18:46:18.011693596+00:00,3,45,7,97.536,-12,7.0,15938.8,normal
2026-05-28T18:46:21.931486219+00:00,1,48,7,97.536,-19,10.5,3919.8,normal
2026-05-28T18:46:23.706617668+00:00,2,47,7,97.536,-27,10.5,1775.1,potencial_colisao
2026-05-28T18:46:37.387488625+00:00,4,41,7,97.536,-12,10.25,13680.9,normal
2026-05-28T18:46:51.236980800+00:00,1,49,7,97.536,-21,10.25,13849.5,normal
2026-05-28T18:46:51.338733433+00:00,3,46,7,97.536,-15,10.0,101.8,potencial_colisao
2026-05-28T18:46:56.412917363+00:00,2,48,7,97.536,-25,10.0,5074.2,normal
2026-05-28T18:47:12.720819021+00:00,4,42,7,97.536,-13,7.5,16307.9,normal
2026-05-28T18:47:20.572228497+00:00,1,50,7,97.536,-24,10.25,7851.4,normal
2026-05-28T18:47:26.218247818+00:00,3,47,7,97.536,-13,9.5,5646.0,normal
2026-05-28T18:47:27.751171678+00:00,2,49,7,97.536,-22,9.0,1532.9,potencial_colisao
2026-05-28T18:47:48.054634998+00:00,4,43,7,97.536,-13,10.0,20303.5,normal
2026-05-28T18:47:49.908918188+00:00,1,51,7,97.536,-21,9.25,1854.3,potencial_colisao
2026-05-28T18:47:59.075841807+00:00,2,50,7,97.536,-22,10.75,9166.9,normal
2026-05-28T18:47:59.555179296+00:00,3,48,7,97.536,-12,10.0,479.3,potencial_colisao
2026-05-28T18:48:19.246361521+00:00,1,52,7,97.536,-19,7.25,19691.2,normal
2026-05-28T18:48:23.384278948+00:00,4,44,7,97.536,-15,10.75,4137.9,normal
2026-05-28T18:48:30.412886952+00:00,2,51,7,97.536,-22,10.0,7028.6,normal
2026-05-28T18:48:32.896757779+00:00,3,49,7,97.536,-15,9.5,2483.9,potencial_colisao
2026-05-28T18:48:48.576272370+00:00,1,53,7,97.536,-21,7.5,15679.5,normal
2026-05-28T18:48:58.726701541+00:00,4,45,7,97.536,-9,9.75,10150.4,normal
2026-05-28T18:49:01.746417574+00:00,2,52,7,97.536,-21,7.5,3019.7,normal
2026-05-28T18:49:06.224666482+00:00,3,50,7,97.536,-15,11.25,4478.2,normal
2026-05-28T18:49:17.907760096+00:00,1,54,7,97.536,-21,10.25,11683.1,normal
2026-05-28T18:49:33.086412548+00:00,2,53,7,97.536,-25,10.0,15178.7,normal
2026-05-28T18:49:34.066748512+00:00,4,46,7,97.536,-15,9.75,980.3,potencial_colisao
2026-05-28T18:49:39.567171202+00:00,3,51,7,97.536,-15,9.75,5500.4,normal
2026-05-28T18:49:47.247999544+00:00,1,55,7,97.536,-21,10.0,7680.8,normal
2026-05-28T18:50:04.417079576+00:00,2,54,7,97.536,-22,9.0,17169.1,normal
2026-05-28T18:50:09.400229865+00:00,4,47,7,97.536,-14,8.0,4983.2,normal
2026-05-28T18:50:12.893459802+00:00,3,52,7,97.536,-13,9.25,3493.2,normal
2026-05-28T18:50:16.573464821+00:00,1,56,7,97.536,-19,7.25,3680.0,normal
2026-05-28T18:50:35.743901563+00:00,2,55,7,97.536,-22,7.0,19170.4,normal
2026-05-28T18:50:44.738906053+00:00,4,48,7,97.536,-13,11.0,8995.0,normal
2026-05-28T18:50:45.914525974+00:00,1,57,7,97.536,-99,9.25,1175.6,potencial_colisao
2026-05-28T18:50:46.243783642+00:00,3,53,7,97.536,-12,9.25,329.3,potencial_colisao
2026-05-28T18:51:07.084239380+00:00,2,56,7,97.536,-23,9.5,20840.5,normal
2026-05-28T18:51:19.557413992+00:00,3,54,7,97.536,-15,10.5,12473.2,normal
2026-05-28T18:51:20.066775480+00:00,4,49,7,97.536,-14,7.75,509.4,potencial_colisao
2026-05-28T18:51:38.416336065+00:00,2,57,7,97.536,-17,7.5,18349.6,normal
2026-05-28T18:51:46.138575577+00:00,1,59,7,97.536,-19,7.5,7722.2,normal
2026-05-28T18:51:52.926613188+00:00,3,55,7,97.536,-13,10.75,6788.0,normal
2026-05-28T18:51:55.431553757+00:00,4,50,7,97.536,-13,8.25,2504.9,potencial_colisao
2026-05-28T18:52:09.763288847+00:00,2,58,7,97.536,-23,10.5,14331.7,normal
2026-05-28T18:52:15.499914602+00:00,1,60,7,97.536,-21,10.0,5736.6,normal
2026-05-28T18:52:26.260588502+00:00,3,56,7,97.536,-15,10.5,10760.7,normal
2026-05-28T18:52:30.757244582+00:00,4,51,7,97.536,-12,10.0,4496.7,normal
2026-05-28T18:52:41.108098352+00:00,2,59,7,97.536,-23,10.25,10350.9,normal
2026-05-28T18:52:44.827319748+00:00,1,61,7,97.536,-19,7.75,3719.2,normal
2026-05-28T18:52:59.735330758+00:00,3,57,7,97.536,-15,10.25,14908.0,normal
2026-05-28T18:53:06.080453292+00:00,4,52,7,97.536,-10,7.75,6345.1,normal
2026-05-28T18:53:12.424267024+00:00,2,60,7,97.536,-23,9.5,6343.8,normal
2026-05-28T18:53:14.137454519+00:00,1,62,7,97.536,-22,9.75,1713.2,potencial_colisao
2026-05-28T18:53:32.914077301+00:00,3,58,7,97.536,-15,9.5,18776.6,normal
2026-05-28T18:53:41.405997745+00:00,4,53,7,97.536,-12,9.5,8491.9,normal
2026-05-28T18:53:43.475072519+00:00,1,63,7,97.536,-22,10.25,2069.1,potencial_colisao
2026-05-28T18:53:43.754112297+00:00,2,61,7,97.536,-23,9.75,279.0,potencial_colisao
2026-05-28T18:54:06.242136395+00:00,3,59,7,97.536,-13,10.5,22488.0,normal
2026-05-28T18:54:12.821348532+00:00,1,64,7,97.536,-19,8.75,6579.2,normal
2026-05-28T18:54:15.085496593+00:00,2,62,7,97.536,-23,9.25,2264.1,potencial_colisao
