timestamp;node_id;fcnt;sf;toa_teorico_ms;rssi;snr;frequency_mhz;delta_t_ms;observation;potential_collision
2026-06-09T06:33:44.034954837+00:00;2;64;7;97.536;-55;10.0;868.5;1594.3;normal;False
2026-06-09T06:33:44.406565330+00:00;3;64;7;97.536;-41;13.5;868.1;371.6;normal;False
2026-06-09T06:33:44.715876722+00:00;4;62;7;97.536;-54;10.8;868.5;309.3;normal;False
2026-06-09T06:33:47.099280012+00:00;2;65;7;97.536;-54;14.0;867.1;2383.4;normal;False
2026-06-09T06:33:47.720625496+00:00;3;65;7;97.536;-41;14.0;868.1;621.3;normal;False
2026-06-09T06:33:50.149074625+00:00;2;66;7;97.536;-55;10.2;867.5;2428.4;normal;False
2026-06-09T06:33:51.017257884+00:00;3;66;7;97.536;-40;13.2;868.3;868.2;normal;False
2026-06-09T06:33:51.330636606+00:00;1;67;7;97.536;-55;13.5;868.1;313.4;normal;False
2026-06-09T06:33:51.810696577+00:00;4;64;7;97.536;-54;13.5;868.3;480.1;normal;False
2026-06-09T06:33:53.200840711+00:00;2;67;7;97.536;-55;13.5;868.3;1390.1;normal;False
2026-06-09T06:33:54.148977220+00:00;1;68;7;97.536;-56;13.5;867.9;948.1;normal;False
2026-06-09T06:33:55.381260844+00:00;4;65;7;97.536;-54;13.5;867.1;1232.3;normal;False
2026-06-09T06:33:56.255788937+00:00;2;68;7;97.536;-54;14.0;867.3;874.5;normal;False
2026-06-09T06:33:56.942978750+00:00;1;69;7;97.536;-54;13.8;868.3;687.2;normal;False
2026-06-09T06:33:57.613525196+00:00;3;68;7;97.536;-41;10.2;867.5;670.5;normal;False
2026-06-09T06:33:58.928367754+00:00;4;66;7;97.536;-54;13.8;868.3;1314.8;normal;False
2026-06-09T06:33:59.293555028+00:00;2;69;7;97.536;-56;14.0;867.9;365.2;normal;False
2026-06-09T06:33:59.744175953+00:00;1;70;7;97.536;-55;13.8;868.1;450.6;normal;False
2026-06-09T06:34:02.514710905+00:00;2;70;7;97.536;-55;10.5;867.5;2770.5;normal;False
2026-06-09T06:34:02.529653741+00:00;4;67;7;97.536;-54;14.5;867.1;14.9;normal;False
2026-06-09T06:34:02.550566303+00:00;1;71;7;97.536;-55;14.2;868.1;20.9;normal;False
2026-06-09T06:34:04.213014766+00:00;3;70;7;97.536;-40;13.5;867.1;1662.4;normal;False
2026-06-09T06:34:07.634473383+00:00;3;71;7;97.536;-41;14.2;868.1;3421.5;normal;False
2026-06-09T06:34:08.497819142+00:00;2;72;7;97.536;-56;13.8;868.1;863.3;normal;False
2026-06-09T06:34:08.729922764+00:00;1;73;7;97.536;-54;13.8;868.3;232.1;normal;False
2026-06-09T06:34:10.823954175+00:00;3;72;7;97.536;-41;13.5;867.9;2094.0;normal;False
2026-06-09T06:34:11.548262666+00:00;2;73;7;97.536;-55;8.2;868.5;724.3;normal;False
2026-06-09T06:34:13.115411070+00:00;4;70;7;97.536;-55;14.2;867.9;1567.1;normal;False
2026-06-09T06:34:14.333585462+00:00;1;75;7;97.536;-58;13.8;867.3;1218.2;normal;False
2026-06-09T06:34:14.601609203+00:00;2;74;7;97.536;-55;13.5;868.3;268.0;normal;False
2026-06-09T06:34:16.684822535+00:00;4;71;7;97.536;-54;13.0;868.1;2083.2;normal;False
2026-06-09T06:34:17.139258738+00:00;1;76;7;97.536;-59;12.2;868.5;454.4;normal;False
2026-06-09T06:34:17.428709609+00:00;3;74;7;97.536;-41;13.5;867.7;289.5;normal;False
2026-06-09T06:34:17.654323789+00:00;2;75;7;97.536;-55;11.0;868.5;225.6;normal;False
2026-06-09T06:34:19.938300131+00:00;1;77;7;97.536;-57;13.8;868.3;2284.0;normal;False
2026-06-09T06:34:20.230511295+00:00;4;72;7;97.536;-54;13.2;867.3;292.2;normal;False
2026-06-09T06:34:20.724053089+00:00;3;75;7;97.536;-41;13.5;867.9;493.5;normal;False
2026-06-09T06:34:22.745581756+00:00;1;78;7;97.536;-57;13.8;867.1;2021.5;normal;False
2026-06-09T06:34:24.026220861+00:00;3;76;7;97.536;-41;11.0;867.5;1280.6;normal;False
2026-06-09T06:34:25.545755729+00:00;1;79;7;97.536;-57;14.2;867.1;1519.5;normal;False
2026-06-09T06:34:26.884381480+00:00;2;78;7;97.536;-56;11.0;868.5;1338.6;normal;False
