timestamp,node_id,session_id,f_cnt,collisions_detected
2026-06-03T08:04:31.145266058+00:00,2,1,798,2
2026-06-03T08:04:32.019975214+00:00,4,1,677,1
2026-06-03T08:05:04.791818038+00:00,1,1,878,1
2026-06-03T08:05:23.668072318+00:00,1,1,882,1
2026-06-03T08:05:33.896683400+00:00,1,1,884,1
2026-06-03T08:05:44.472709120+00:00,3,1,738,1
2026-06-03T08:05:45.141278535+00:00,4,1,689,1
2026-06-03T08:05:58.377668568+00:00,4,1,691,1
2026-06-03T08:05:58.682810830+00:00,1,1,889,1
2026-06-03T08:06:24.920628943+00:00,3,1,745,2
2026-06-03T08:06:49.464141509+00:00,1,1,900,2
2026-06-03T08:07:00.689551784+00:00,2,1,827,1
2026-06-03T08:07:16.752261082+00:00,2,1,830,1
2026-06-03T08:07:18.588003636+00:00,1,1,906,1
2026-06-03T08:07:37.476843987+00:00,1,1,910,1
2026-06-03T08:07:47.706583012+00:00,1,1,912,1
2026-06-03T08:08:00.276338139+00:00,3,1,762,1
2026-06-03T08:08:11.334354466+00:00,4,1,713,1
2026-06-03T08:08:18.386413827+00:00,1,1,918,1
2026-06-03T08:08:26.100604452+00:00,2,1,844,1
2026-06-03T08:08:26.290197718+00:00,3,1,766,2
2026-06-03T08:08:32.945921330+00:00,1,1,921,1
2026-06-03T08:08:47.502145498+00:00,1,1,924,1
2026-06-03T08:09:07.958709451+00:00,1,1,928,2
2026-06-03T08:09:29.963028975+00:00,1,1,932,3
2026-06-03T08:09:30.377697824+00:00,2,1,857,1
2026-06-03T08:09:41.953256219+00:00,4,1,728,1
2026-06-03T08:09:50.982341836+00:00,3,1,781,1
2026-06-03T08:10:08.537194571+00:00,3,1,784,1
2026-06-03T08:10:20.085841324+00:00,4,1,734,1
2026-06-03T08:10:26.671910569+00:00,2,1,868,1
2026-06-03T08:10:39.225233935+00:00,4,1,737,1
2026-06-03T08:10:42.734745863+00:00,2,1,871,1
2026-06-03T08:10:58.208145679+00:00,1,1,952,1
2026-06-03T08:10:58.789089784+00:00,2,1,874,1
2026-06-03T08:11:10.022366399+00:00,2,1,876,1
2026-06-03T08:11:15.709773042+00:00,4,1,743,1
2026-06-03T08:11:27.353557506+00:00,1,1,958,1
2026-06-03T08:11:28.939017025+00:00,4,1,745,1
2026-06-03T08:11:35.386734169+00:00,3,1,800,1
2026-06-03T08:11:50.193506514+00:00,2,1,884,1
2026-06-03T08:11:54.495506798+00:00,3,1,803,1
2026-06-03T08:11:59.223901737+00:00,1,1,965,1
2026-06-03T08:12:12.650767751+00:00,2,1,888,2
2026-06-03T08:12:28.718088661+00:00,2,1,891,1
2026-06-03T08:12:42.108808892+00:00,4,1,757,1
2026-06-03T08:12:49.609248859+00:00,2,1,895,1
2026-06-03T08:12:50.011463816+00:00,1,1,976,2
2026-06-03T08:13:01.628028093+00:00,3,1,815,1
2026-06-03T08:13:17.568999078+00:00,1,1,982,1
2026-06-03T08:13:19.187593139+00:00,3,1,818,1
2026-06-03T08:13:36.184347403+00:00,2,1,904,1
2026-06-03T08:13:36.747166588+00:00,3,1,821,1
2026-06-03T08:13:47.789408253+00:00,4,1,768,1
2026-06-03T08:13:55.863215665+00:00,3,1,824,2
2026-06-03T08:14:03.467640579+00:00,2,1,909,2
2026-06-03T08:14:29.425897944+00:00,3,1,830,1
2026-06-03T08:14:40.265369590+00:00,1,1,1000,1
2026-06-03T08:14:41.807153414+00:00,4,1,777,1
2026-06-03T08:14:59.758304338+00:00,2,1,920,1
2026-06-03T08:15:18.045304458+00:00,1,1,1008,2
2026-06-03T08:15:19.010966549+00:00,3,1,839,1
2026-06-03T08:15:31.883013154+00:00,2,1,926,2
2026-06-03T08:15:47.162005436+00:00,1,1,1014,2
2026-06-03T08:15:47.936791697+00:00,2,1,929,1
2026-06-03T08:15:59.171728755+00:00,2,1,931,1
2026-06-03T08:16:06.054368860+00:00,1,1,1018,1
2026-06-03T08:16:16.290840758+00:00,1,1,1020,1
2026-06-03T08:16:35.182863715+00:00,1,1,1024,1
2026-06-03T08:16:40.567342692+00:00,3,1,854,1
2026-06-03T08:16:51.300415362+00:00,1,1,1027,2
2026-06-03T08:16:58.124527453+00:00,3,1,857,1
2026-06-03T08:16:58.737362790+00:00,2,1,943,1
2026-06-03T08:17:16.355697113+00:00,2,1,946,1
2026-06-03T08:17:26.300526859+00:00,1,1,1034,3
2026-06-03T08:17:51.749567414+00:00,2,1,953,1
2026-06-03T08:18:17.101971097+00:00,1,1,1045,1
2026-06-03T08:18:17.476049929+00:00,2,1,958,1
2026-06-03T08:18:25.020251311+00:00,3,1,873,1
2026-06-03T08:18:43.204828004+00:00,2,1,963,1
2026-06-03T08:18:53.263748507+00:00,3,1,878,1
2026-06-03T08:19:00.820743581+00:00,2,1,966,1
2026-06-03T08:19:08.973790342+00:00,4,1,822,1
2026-06-03T08:19:21.482164513+00:00,3,1,883,1
2026-06-03T08:19:42.618424710+00:00,2,1,974,2
2026-06-03T08:19:49.678386919+00:00,1,1,1066,1
2026-06-03T08:20:10.118932001+00:00,1,1,1070,2
2026-06-03T08:20:10.409324340+00:00,4,1,832,1
2026-06-03T08:20:17.962241532+00:00,2,1,981,1
2026-06-03T08:20:40.794928982+00:00,1,1,1076,3
2026-06-03T08:20:43.684605036+00:00,2,1,986,1
2026-06-03T08:20:59.747126943+00:00,2,1,989,1
2026-06-03T08:21:04.024547882+00:00,1,1,1081,1
2026-06-03T08:21:15.810878170+00:00,2,1,992,1
2026-06-03T08:22:06.256648478+00:00,1,1,1095,1
2026-06-03T08:22:20.810572264+00:00,1,1,1098,1
2026-06-03T08:22:29.895987703+00:00,3,1,918,1
2026-06-03T08:22:35.062318090+00:00,4,1,856,1
2026-06-03T08:22:36.933983645+00:00,1,1,1101,1
2026-06-03T08:22:48.852730318+00:00,3,1,921,1
2026-06-03T08:23:07.341003023+00:00,4,1,861,2
2026-06-03T08:23:22.418350652+00:00,3,1,927,1
2026-06-03T08:23:29.282396083+00:00,2,1,1018,2
2026-06-03T08:23:40.508069489+00:00,2,1,1020,1
2026-06-03T08:23:50.950727631+00:00,1,1,1117,2
2026-06-03T08:23:56.578331160+00:00,2,1,1023,1
