timestamp,node_id,fcnt,sf,toa_teorico_ms,rssi,snr,frequency_mhz,delta_t_ms,observation,potential_collision
2026-06-03T08:40:51.713337206+00:00,1,24,7,97.536,-49,13.8,868.1,1197.5,normal,False
2026-06-03T08:40:58.904156538+00:00,2,24,7,97.536,-57,10.2,868.5,7190.8,normal,False
2026-06-03T08:41:06.668570249+00:00,3,25,7,97.536,-49,11.0,867.5,7764.4,normal,False
2026-06-03T08:41:07.041824845+00:00,1,25,7,97.536,-48,13.2,868.1,373.3,normal,False
2026-06-03T08:41:07.354577308+00:00,4,25,7,97.536,-52,13.8,867.7,312.8,normal,False
2026-06-03T08:41:14.742309876+00:00,2,25,7,97.536,-58,10.5,868.5,7387.7,normal,False
2026-06-03T08:41:22.438155527+00:00,1,26,7,97.536,-48,14.0,868.3,7695.8,normal,False
2026-06-03T08:41:22.958921180+00:00,3,26,7,97.536,-48,9.0,868.5,520.8,normal,False
2026-06-03T08:41:24.187370380+00:00,4,26,7,97.536,-52,13.5,868.1,1228.4,normal,False
2026-06-03T08:41:30.569432249+00:00,2,26,7,97.536,-62,11.5,867.5,6382.1,normal,False
2026-06-03T08:41:37.800671552+00:00,1,27,7,97.536,-48,13.8,867.1,7231.2,normal,False
2026-06-03T08:41:39.288109388+00:00,3,27,7,97.536,-48,14.5,867.1,1487.4,normal,False
2026-06-03T08:41:41.026620623+00:00,4,27,7,97.536,-53,13.5,867.9,1738.5,normal,False
2026-06-03T08:41:46.604870062+00:00,2,27,7,97.536,-64,14.0,867.1,5578.2,normal,False
2026-06-03T08:41:53.161349863+00:00,1,28,7,97.536,-49,13.8,867.7,6556.5,normal,False
2026-06-03T08:41:55.620943628+00:00,3,28,7,97.536,-48,14.2,867.3,2459.6,normal,False
2026-06-03T08:41:57.856050508+00:00,4,28,7,97.536,-52,11.8,868.5,2235.1,normal,False
2026-06-03T08:42:02.373279326+00:00,2,28,7,97.536,-58,14.0,868.3,4517.2,normal,False
2026-06-03T08:42:08.384451572+00:00,1,29,7,97.536,-49,14.0,867.7,6011.2,normal,False
2026-06-03T08:42:11.956484065+00:00,3,29,7,97.536,-48,13.8,868.3,3572.0,normal,False
2026-06-03T08:42:14.867140126+00:00,4,29,7,97.536,-52,13.5,868.1,2910.7,normal,False
2026-06-03T08:42:18.144431625+00:00,2,29,7,97.536,-60,13.8,867.7,3277.3,normal,False
2026-06-03T08:42:23.878675421+00:00,1,30,7,97.536,-48,14.0,867.1,5734.2,normal,False
2026-06-03T08:42:28.384235498+00:00,3,30,7,97.536,-48,9.2,868.5,4505.6,normal,False
2026-06-03T08:42:31.523694996+00:00,4,30,7,97.536,-52,13.8,868.1,3139.5,normal,False
2026-06-03T08:42:33.909479994+00:00,2,30,7,97.536,-63,13.5,867.3,2385.8,normal,False
2026-06-03T08:42:39.047840476+00:00,1,31,7,97.536,-48,9.5,868.5,5138.4,normal,False
2026-06-03T08:42:44.623998610+00:00,3,31,7,97.536,-49,13.8,867.7,5576.2,normal,False
2026-06-03T08:42:48.455294087+00:00,4,31,7,97.536,-52,11.8,868.5,3831.3,normal,False
2026-06-03T08:42:49.751015736+00:00,2,31,7,97.536,-60,13.5,867.7,1295.7,normal,False
2026-06-03T08:42:54.598892726+00:00,1,32,7,97.536,-49,10.8,867.5,4847.9,normal,False
2026-06-03T08:43:00.960822580+00:00,3,32,7,97.536,-48,14.0,868.3,6361.9,normal,False
2026-06-03T08:43:05.247802482+00:00,4,32,7,97.536,-52,13.2,867.7,4287.0,normal,False
2026-06-03T08:43:05.569751731+00:00,2,32,7,97.536,-62,11.5,867.5,321.9,normal,False
2026-06-03T08:43:09.729819210+00:00,1,33,7,97.536,-50,14.0,867.9,4160.1,normal,False
2026-06-03T08:43:17.295651822+00:00,3,33,7,97.536,-48,14.0,868.3,7565.8,normal,False
2026-06-03T08:43:21.427428890+00:00,2,33,7,97.536,-64,14.0,867.1,4131.8,normal,False
2026-06-03T08:43:22.030121539+00:00,4,33,7,97.536,-51,14.0,867.1,602.7,normal,False
2026-06-03T08:43:25.115364588+00:00,1,34,7,97.536,-49,10.8,867.5,3085.2,normal,False
2026-06-03T08:43:33.621463123+00:00,3,34,7,97.536,-48,14.5,868.3,8506.1,normal,False
2026-06-03T08:43:37.242041721+00:00,2,34,7,97.536,-59,13.5,868.1,3620.6,normal,False
2026-06-03T08:43:38.852978732+00:00,4,34,7,97.536,-52,12.0,867.5,1610.9,normal,False
2026-06-03T08:43:40.390863993+00:00,1,35,7,97.536,-49,8.5,868.5,1537.9,normal,False
2026-06-03T08:43:50.099919394+00:00,3,35,7,97.536,-48,14.2,868.1,9709.1,normal,False
2026-06-03T08:43:53.081109238+00:00,2,35,7,97.536,-60,13.5,867.7,2981.2,normal,False
2026-06-03T08:43:55.690475667+00:00,4,35,7,97.536,-54,11.0,867.9,2609.4,normal,False
2026-06-03T08:43:55.720820388+00:00,1,36,7,97.536,-49,14.0,868.1,30.3,normal,False
2026-06-03T08:44:06.482895981+00:00,3,36,7,97.536,-49,11.0,867.5,10762.1,normal,False
2026-06-03T08:44:08.911460374+00:00,2,36,7,97.536,-58,14.2,868.3,2428.6,normal,False
2026-06-03T08:44:12.629819360+00:00,4,36,7,97.536,-53,13.8,867.7,3718.4,normal,False
2026-06-03T08:44:12.645747358+00:00,1,37,7,97.536,-49,13.2,868.1,15.9,normal,False
2026-06-03T08:44:22.660690136+00:00,3,37,7,97.536,-49,14.0,867.7,10014.9,normal,False
2026-06-03T08:44:24.769293508+00:00,2,37,7,97.536,-61,13.5,867.9,2108.6,normal,False
2026-06-03T08:44:29.361740612+00:00,4,37,7,97.536,-53,13.8,867.7,4592.4,normal,False
2026-06-03T08:44:29.510805550+00:00,1,38,7,97.536,-48,14.2,867.3,149.1,normal,False
