timestamp,node_id,f_cnt,session_id,sf,toa_teorico_ms,rssi,snr,link_margin_db
2026-06-03T08:46:01.510231128+00:00,1,44,1,7,97.536,-49,13.8,71
2026-06-03T08:46:02.874938063+00:00,2,43,1,7,97.536,-58,14.2,62
2026-06-03T08:46:10.360103359+00:00,4,43,1,7,97.536,-53,13.5,67
2026-06-03T08:46:16.841240922+00:00,1,45,1,7,97.536,-49,14.2,71
2026-06-03T08:46:16.915613021+00:00,3,44,1,7,97.536,-48,13.5,72
2026-06-03T08:46:18.726083162+00:00,2,44,1,7,97.536,-60,14.2,60
2026-06-03T08:46:27.199829006+00:00,4,44,1,7,97.536,-52,11.5,68
2026-06-03T08:46:32.185405728+00:00,1,46,1,7,97.536,-49,11.0,71
2026-06-03T08:46:34.969687437+00:00,3,45,1,7,97.536,-48,10.0,72
2026-06-03T08:46:36.093895350+00:00,2,45,1,7,97.536,-61,14.0,59
2026-06-03T08:46:44.384956080+00:00,4,45,1,7,97.536,-53,13.5,67
2026-06-03T08:46:47.515590061+00:00,1,47,1,7,97.536,-50,14.2,70
2026-06-03T08:46:51.348891271+00:00,3,46,1,7,97.536,-49,11.0,71
2026-06-03T08:46:51.926398860+00:00,2,46,1,7,97.536,-61,13.8,59
2026-06-03T08:47:00.972803590+00:00,4,46,1,7,97.536,-52,13.5,68
2026-06-03T08:47:02.861965847+00:00,1,48,1,7,97.536,-48,13.8,72
2026-06-03T08:47:07.479693362+00:00,3,47,1,7,97.536,-50,14.5,70
2026-06-03T08:47:07.759897462+00:00,2,47,1,7,97.536,-59,13.8,61
2026-06-03T08:47:17.707418815+00:00,4,47,1,7,97.536,-52,11.5,68
2026-06-03T08:47:18.186158611+00:00,1,49,1,7,97.536,-50,14.0,70
2026-06-03T08:47:23.597632463+00:00,2,48,1,7,97.536,-58,10.5,62
2026-06-03T08:47:23.813514581+00:00,3,48,1,7,97.536,-48,14.0,72
2026-06-03T08:47:33.519150751+00:00,1,50,1,7,97.536,-48,14.2,72
2026-06-03T08:47:39.434293605+00:00,2,49,1,7,97.536,-58,13.8,62
2026-06-03T08:47:40.144525279+00:00,3,49,1,7,97.536,-48,9.8,72
2026-06-03T08:47:48.855891782+00:00,1,51,1,7,97.536,-50,14.0,70
2026-06-03T08:47:52.931178+00:00,4,49,1,7,97.536,-51,13.8,69
2026-06-03T08:47:55.270356533+00:00,2,50,1,7,97.536,-61,13.5,59
2026-06-03T08:47:56.484828990+00:00,3,50,1,7,97.536,-48,13.5,72
2026-06-03T08:48:04.189233937+00:00,1,52,1,7,97.536,-48,13.5,72
